ID	HPO_Terms	Diagnostic_Genes
Laubry-Pezzi syndrome	HP:0001629; HP:0001659; HP:0025578; HP:0031567; HP:0001635; HP:0001962; HP:0002875; HP:0006704; HP:0011645; HP:0011681; HP:0012378; HP:0012663; HP:0031668; HP:0001712; HP:0004970; HP:0011682; HP:0100749; HP:0001643; HP:0001647; HP:0001655; HP:0001705; HP:0004890	NONE
Piebaldism	HP:0002211; HP:0005599; HP:0007544; HP:0001053; HP:0002226; HP:0002227; HP:0012733; HP:0000252; HP:0000343; HP:0000365; HP:0000431; HP:0000664; HP:0001100; HP:0001249; HP:0001251; HP:0001252; HP:0002251; HP:0002683; HP:0008069	SNAI2; KIT
Yunis-Varon syndrome	HP:0001167; HP:0000268; HP:0040163; HP:0000463; HP:0000365; HP:0000233; HP:0001638; HP:0008935; HP:0009777; HP:0000054; HP:0000028; HP:0001525; HP:0000316; HP:0002705; HP:0006710; HP:0010537; HP:0001263; HP:0001640; HP:0000238; HP:0001831; HP:0000518; HP:0008897; HP:0003015; HP:0000047; HP:0010107; HP:0045075; HP:0002529; HP:0010102; HP:0009881; HP:0010067; HP:0000347; HP:0000520; HP:0000331; HP:0009381; HP:0012809; HP:0000647; HP:0002827; HP:0001920; HP:0001182; HP:0000822; HP:0004993; HP:0001274; HP:0012294; HP:0004322; HP:0008386; HP:0001631; HP:0008665; HP:0000188; HP:0000773; HP:0000568; HP:0001636; HP:0000162; HP:0030816; HP:0000322; HP:0006323; HP:0001159; HP:0006713; HP:0001789; HP:0000216; HP:0001302; HP:0000348; HP:0100817; HP:0000377; HP:0000954; HP:0005793; HP:0006628; HP:0002092; HP:0005819; HP:0000059; HP:0004331; HP:0006709; HP:0001321; HP:0010880; HP:0007633; HP:0000582; HP:0002696; HP:0002021; HP:0011061; HP:0010035; HP:0001840; HP:0002209; HP:0000653; HP:0000369; HP:0001838; HP:0002139; HP:0001629; HP:0007333; HP:0005989	FIG4; VAC14
Roberts syndrome	HP:0000175; HP:0008665; HP:0001852; HP:0000218; HP:0001156; HP:0000204; HP:0000518; HP:0000568; HP:0008897; HP:0006101; HP:0008846; HP:0006487; HP:0005876; HP:0002817; HP:0009466; HP:0001239; HP:0009943; HP:0005011; HP:0002984; HP:0000430; HP:0000272; HP:0000470; HP:0007598; HP:0009829; HP:0000592; HP:0000347; HP:0000248; HP:0000520; HP:0005048; HP:0000028; HP:0002974; HP:0000639; HP:0030680; HP:0006380; HP:0000387; HP:0008070; HP:0000316; HP:0001363; HP:0009623; HP:0007452; HP:0000040; HP:0000501; HP:0008572; HP:0001873; HP:0006443; HP:0009601; HP:0004209; HP:0001249; HP:0001263; HP:0000113; HP:0000252; HP:0009891	ESCO2
Maternal uniparental disomy of chromosome X	HP:0000027; HP:0000062; HP:0000233; HP:0000252; HP:0000470; HP:0000914; HP:0001010; HP:0001249; HP:0001250; HP:0001274; HP:0001263; HP:0001371; HP:0001399; HP:0004322; HP:0001635; HP:0001838; HP:0002162; HP:0002650; HP:0002916; HP:0002967; HP:0003186; HP:0003248; HP:0003550; HP:0005280; HP:0008193; HP:0100490	NONE
Sarcosinemia	HP:0010896; HP:0010897; HP:0000486; HP:0000648; HP:0000712; HP:0001251; HP:0001256; HP:0001263; HP:0001270; HP:0001639; HP:0001642; HP:0002069; HP:0002273; HP:0002360; HP:0002371; HP:0002465; HP:0007875; HP:0008610; HP:0008947; HP:0010522; HP:0011727; HP:0100022	SARDH
Familial focal epilepsy with variable foci	HP:0007359; HP:0011185; HP:0002069; HP:0025373; HP:0031951; HP:0000708; HP:0000729; HP:0000980; HP:0001249; HP:0002349; HP:0002367; HP:0002384; HP:0002427; HP:0003401; HP:0008765; HP:0010841; HP:0012005; HP:0012469; HP:0012531; HP:0031284; HP:0032046; HP:0100543; HP:0002126; HP:0002521; HP:0007206; HP:0011171	DEPDC5; NPRL2; NPRL3
Non-distal duplication 13q	HP:0000028; HP:0000164; HP:0000218; HP:0000232; HP:0000233; HP:0000243; HP:0000252; HP:0000343; HP:0000347; HP:0000499; HP:0000574; HP:0000601; HP:0000664; HP:0000774; HP:0001028; HP:0001162; HP:0001166; HP:0001231; HP:0001800; HP:0002916; HP:0003196; HP:0006610; HP:0008056; HP:0009738; HP:0009906; HP:0100543; HP:0100790	NONE
Infantile Refsum disease	HP:0000505; HP:0000510; HP:0000662; HP:0001133; HP:0001263; HP:0001508; HP:0002240; HP:0003323; HP:0004322; HP:0008167; HP:0010571; HP:0000365; HP:0000407; HP:0000639; HP:0000708; HP:0001251; HP:0001252; HP:0001257; HP:0000271; HP:0000518; HP:0000648; HP:0001250; HP:0001638; HP:0005930; HP:0008064; HP:0010628; HP:0011675	PEX2; PEX1; PEX10; PEX12; PEX13; PEX14; PEX16; PEX19; PEX26; PEX3; PEX5; PEX6; PEX11B
Kufor-Rakeb syndrome	HP:0000514; HP:0000605; HP:0000726; HP:0001300; HP:0002063; HP:0002395; HP:0003487; HP:0007256; HP:0007350; HP:0000020; HP:0000183; HP:0000338; HP:0000736; HP:0001167; HP:0001254; HP:0001289; HP:0001336; HP:0002120; HP:0002355; HP:0002367; HP:0002425; HP:0008969; HP:0010553; HP:0011446; HP:0012378; HP:0100660; HP:0000511; HP:0000639; HP:0000643; HP:0000658; HP:0000741; HP:0001260; HP:0001268; HP:0001276; HP:0001288; HP:0001760; HP:0001945; HP:0002015; HP:0002067; HP:0002493; HP:0002607; HP:0003324; HP:0007083; HP:0025403; HP:0031008	ATP13A2
Wolcott-Rallison syndrome	HP:0000857; HP:0001392; HP:0001510; HP:0002652; HP:0004322; HP:0001875; HP:0002654; HP:0002910; HP:0003073; HP:0004325; HP:0006554; HP:0100255; HP:0000083; HP:0000252; HP:0000486; HP:0000821; HP:0000952; HP:0001249; HP:0001250; HP:0001263; HP:0001324; HP:0001738; HP:0001891; HP:0001944; HP:0001945; HP:0001987; HP:0001993; HP:0002240; HP:0002355; HP:0002719; HP:0002904; HP:0011787; HP:0012622; HP:0100827; HP:0410263; HP:0001541; HP:0001631; HP:0001719; HP:0002480; HP:0002902	EIF2AK3
Pancreatic triacylglycerol lipase deficiency	HP:0001738; HP:0001824; HP:0002027; HP:0002570; HP:0003270; HP:0004905; HP:0011892; HP:0012378; HP:0100512; HP:0100513; HP:0000939; HP:0001097; HP:0001510; HP:0001891; HP:0002014; HP:0002748; HP:0002749; HP:0012047; HP:0000707; HP:0000969; HP:0002583	NONE
Thyrocerebrorenal syndrome	HP:0000083; HP:0000123; HP:0000407; HP:0001250; HP:0001336; HP:0001350; HP:0001873; HP:0002470; HP:0009127; HP:0009798	NONE
Toxin-mediated infectious botulism	HP:0000508; HP:0000651; HP:0001324; HP:0002015; HP:0002019; HP:0002094; HP:0002747; HP:0003470; HP:0006597; HP:0006824; HP:0011499; HP:0100021	NONE
Congenital lobar emphysema	HP:0002097; HP:0002098; HP:0010978	NONE
"Microphthalmia, Lenz type"	HP:0000568; HP:0000028; HP:0000047; HP:0000072; HP:0000126; HP:0000164; HP:0000202; HP:0000252; HP:0000368; HP:0000482; HP:0000501; HP:0000567; HP:0000588; HP:0000612; HP:0001249; HP:0004209; HP:0004322; HP:0006101; HP:0006482; HP:0008572; HP:0008678; HP:0009943; HP:0100490; HP:0000365; HP:0000384; HP:0000465; HP:0000505; HP:0000518; HP:0000639; HP:0000684; HP:0000889; HP:0001250; HP:0002167; HP:0002650; HP:0002808; HP:0003043; HP:0003307; HP:0007370; HP:0009755; HP:0030680; HP:0100716; HP:0100818	BCOR; NAA10
Diphallia	HP:0000048; HP:0000119; HP:0100599; HP:0000047; HP:0002023; HP:0008706; HP:0030275; HP:0100600; HP:0000023; HP:0000028; HP:0000039; HP:0000073; HP:0000075; HP:0000085; HP:0001627; HP:0001631; HP:0002836; HP:0003172; HP:0004712; HP:0008669; HP:0010475; HP:0011024; HP:0011140; HP:0002650; HP:0002937; HP:0003316; HP:0004792; HP:0005223; HP:0009777	NONE
Ramos-Arroyo syndrome	HP:0000283; HP:0001631; HP:0000452; HP:0000343; HP:0008619; HP:0045025; HP:0011120; HP:0000463; HP:0003510; HP:0000742; HP:0012155; HP:0006979; HP:0001643; HP:0007980; HP:0012537; HP:0012332; HP:0000579; HP:0002194; HP:0002007; HP:0002098; HP:0008872; HP:0011220; HP:0000160; HP:0000582; HP:0002251; HP:0012450; HP:0001525; HP:0000217; HP:0010298; HP:0000620; HP:0005280; HP:0002209; HP:0000309; HP:0000316; HP:0000533; HP:0004325; HP:0000491; HP:0030491; HP:0012804; HP:0000670; HP:0001249; HP:0007663; HP:0010782; HP:0004411; HP:0009890	NONE
Heart defects-limb shortening syndrome	HP:0000772; HP:0000774; HP:0000944; HP:0001522; HP:0001629; HP:0001631; HP:0001633; HP:0001702; HP:0002808; HP:0003312; HP:0003498; HP:0004414; HP:0005026; HP:0005616	NONE
Tall stature-intellectual disability-renal anomalies syndrome	HP:0030037; HP:0002667; HP:0000311; HP:0000286; HP:0001328; HP:0000158; HP:0000518; HP:0002619; HP:0001762; HP:0001707; HP:0000486; HP:0001634; HP:0100694; HP:0001999; HP:0001833; HP:0031069; HP:0004712; HP:0000490; HP:0000023; HP:0000105; HP:0012385; HP:0000003; HP:0000637; HP:0000256; HP:0001176; HP:0001172; HP:0001840; HP:0000411; HP:0011800; HP:0410252; HP:0000316; HP:0001847; HP:0011407; HP:0000480; HP:0000400; HP:0000750; HP:0001249; HP:0001629; HP:0000483; HP:0410255; HP:0001263; HP:0003298; HP:0000407; HP:0000494; HP:0012471; HP:0002982	FIBP
Parenteral nutrition-associated cholestasis	HP:0003077; HP:0002910; HP:0001409; HP:0002027; HP:0001744; HP:0000952; HP:0001081; HP:0002240; HP:0002908; HP:0003155; HP:0011113; HP:0032245; HP:0001399; HP:0006560; HP:0011473; HP:0001394; HP:0030948; HP:0004359; HP:0001395; HP:0001397	NONE
Frontometaphyseal dysplasia	HP:0000316; HP:0000336; HP:0000347; HP:0000365; HP:0000431; HP:0000494; HP:0001999; HP:0002650; HP:0002652; HP:0009473; HP:0009803; HP:0011304; HP:0100807; HP:0000126; HP:0000280; HP:0000293; HP:0000405; HP:0000407; HP:0000941; HP:0001220; HP:0001239; HP:0001607; HP:0001627; HP:0002694; HP:0002949; HP:0002987; HP:0002996; HP:0003016; HP:0003083; HP:0006000; HP:0006070; HP:0006248; HP:0008081; HP:0008661; HP:0009487; HP:0009650; HP:0009882; HP:0010049; HP:0010501; HP:0010505; HP:0010562; HP:0010743; HP:0100490; HP:0000175; HP:0000193; HP:0000410; HP:0000481; HP:0000483; HP:0000646; HP:0000677; HP:0000912; HP:0000954; HP:0001249; HP:0001363; HP:0001510; HP:0001761; HP:0002308; HP:0003298; HP:0006006; HP:0006383; HP:0008952; HP:0009004	MAP3K7; FLNA
Ectopic aldosterone-producing tumor	HP:0000822; HP:0003351; HP:0011740; HP:0002315; HP:0002900; HP:0006735; HP:0100615; HP:0200114; HP:0000360; HP:0000421; HP:0001324; HP:0002018	NONE
Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome	HP:0000294; HP:0000455; HP:0000463; HP:0000506; HP:0000629; HP:0000817; HP:0001249; HP:0002079; HP:0002465; HP:0010818; HP:0010841; HP:0012105; HP:0012110; HP:0100704; HP:0000232; HP:0000322; HP:0000341; HP:0000414; HP:0000426; HP:0000527; HP:0000528; HP:0000574; HP:0000664; HP:0000733; HP:0001252; HP:0001336; HP:0002121; HP:0002384; HP:0002521; HP:0002540; HP:0009748; HP:0009904; HP:0010819; HP:0012469; HP:0012471; HP:0040159	DOCK7
Intellectual disability syndrome due to a DYRK1A point mutation	HP:0000733; HP:0001831; HP:0011171; HP:0000341; HP:0009121; HP:0007957; HP:0001773; HP:0000545; HP:0000739; HP:0002650; HP:0000486; HP:0000047; HP:0410263; HP:0002719; HP:0001643; HP:0001999; HP:0002247; HP:0000577; HP:0002013; HP:0001288; HP:0000125; HP:0002120; HP:0003319; HP:0012785; HP:0000054; HP:0001250; HP:0002363; HP:0000490; HP:0002079; HP:0000107; HP:0000028; HP:0000541; HP:0001344; HP:0001270; HP:0000767; HP:0007018; HP:0000504; HP:0000122; HP:0002269; HP:0001659; HP:0000411; HP:0002119; HP:0000540; HP:0011968; HP:0000729; HP:0001508; HP:0002020; HP:0000750; HP:0000708; HP:0001249; HP:0001182; HP:0000483; HP:0001629; HP:0001263; HP:0000646; HP:0000126; HP:0000252; HP:0011757; HP:0006466; HP:0001650; HP:0002808; HP:0000543; HP:0000426	DYRK1A
Severe acute respiratory syndrome	HP:0012735; HP:0001945; HP:0002094; HP:0002098; HP:0002315; HP:0002721; HP:0003326; HP:0000819; HP:0001626; HP:0002664; HP:0004887; HP:0006528; HP:0011949; HP:0012418; HP:0025439; HP:0001919	NONE
PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	HP:0000400; HP:0001249; HP:0012758; HP:0000233; HP:0000316; HP:0000343; HP:0000348; HP:0000455; HP:0000463; HP:0000539; HP:0000540; HP:0000664; HP:0000957; HP:0001182; HP:0001252; HP:0004209; HP:0004324; HP:0007018; HP:0008872; HP:0012378; HP:0100710; HP:0000028; HP:0000286; HP:0000403; HP:0000486; HP:0000508; HP:0000582; HP:0001250; HP:0001288; HP:0001319; HP:0002019; HP:0002020; HP:0002360; HP:0002378; HP:0002761; HP:0002788; HP:0004691; HP:0007874	PHIP
Autosomal dominant coarctation of aorta	HP:0001629; HP:0001643; HP:0004383; HP:0005113; HP:0012303	NONE
Horizontal gaze palsy with progressive scoliosis	HP:0000407; HP:0000470; HP:0000639; HP:0001250; HP:0002650; HP:0002808; HP:0007817; HP:0100543	DCC; ROBO3
Progressive encephalopathy with leukodystrophy due to DECR deficiency	HP:0000252; HP:0000639; HP:0001250; HP:0001263; HP:0001266; HP:0001272; HP:0001319; HP:0001332; HP:0001508; HP:0001733; HP:0001947; HP:0001992; HP:0002079; HP:0002119; HP:0002161; HP:0002415; HP:0002448; HP:0002470; HP:0002478; HP:0003206; HP:0003234; HP:0004897; HP:0010536; HP:0010967; HP:0011951; HP:0012547; HP:0012751; HP:0100704	NADK2
Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	HP:0000218; HP:0000341; HP:0000347; HP:0000506; HP:0000508; HP:0000750; HP:0001270; HP:0001319; HP:0002002; HP:0002098; HP:0002353; HP:0005280; HP:0005338; HP:0005487; HP:0008872; HP:0010804; HP:0010864; HP:0012444; HP:0012448; HP:0410263; HP:0000369; HP:0000463; HP:0000494; HP:0001250; HP:0001336; HP:0001627; HP:0002104; HP:0002791; HP:0003196; HP:0006532; HP:0006829; HP:0010442; HP:0011097; HP:0011098; HP:0011167; HP:0011951; HP:0025190	PURA
Congenital total pulmonary venous return anomaly	HP:0001631; HP:0004415; HP:0001719; HP:0002092; HP:0004887; HP:0005949; HP:0002205; HP:0001651; HP:0000980; HP:0002240; HP:0001643; HP:0001653; HP:0011560; HP:0012378; HP:0002875; HP:0002098; HP:0001708; HP:0005253; HP:0011720; HP:0011722; HP:0012304; HP:0001669; HP:0002089; HP:0001680; HP:0005180; HP:0011721; HP:0000961; HP:0001750; HP:0001649; HP:0009805; HP:0030918; HP:0030919; HP:0011719; HP:0012763; HP:0001629; HP:0030853; HP:0011539; HP:0001640; HP:0004383	NONE
Autosomal dominant nocturnal frontal lobe epilepsy	HP:0031951; HP:0000733; HP:0002268; HP:0004305; HP:0000020; HP:0000716; HP:0000739; HP:0002883; HP:0011174; HP:0011182; HP:0011193; HP:0025236; HP:0025237; HP:0031535; HP:0031589; HP:0100543; HP:0000708; HP:0001256; HP:0001345; HP:0002069; HP:0007018; HP:0025235	CHRNA4; CHRNA2; CHRNB2; KCNT1; DEPDC5; CRH; CABP4
Patent urachus	HP:0010479; HP:0010881; HP:0000010; HP:0002027; HP:0012618; HP:0034267; HP:0100645; HP:0005420; HP:0010957; HP:0032435	NONE
Epidermolytic palmoplantar keratoderma	HP:0000972; HP:0007543; HP:0001217; HP:0001220; HP:0001231; HP:0007447; HP:0010765; HP:0025092; HP:0032541; HP:0000975; HP:0008066; HP:0010829; HP:0010830; HP:0012385; HP:0025114	KRT1; KRT9; KRT16
Medial condensing osteitis of the clavicle	HP:0000889; HP:0010657; HP:0030834; HP:0006467; HP:0011227	NONE
9q33.3q34.11 microdeletion syndrome	HP:0000233; HP:0000293; HP:0000311; HP:0000414; HP:0000750; HP:0001250; HP:0001270; HP:0002003; HP:0002015; HP:0002164; HP:0002999; HP:0008936; HP:0010864; HP:0011822; HP:0200005; HP:0000160; HP:0000252; HP:0000421; HP:0000483; HP:0000486; HP:0000506; HP:0000708; HP:0001357; HP:0001762; HP:0002019; HP:0002099; HP:0002540; HP:0002553; HP:0003065; HP:0005487; HP:0006471; HP:0010665; HP:0000028; HP:0000046; HP:0000054; HP:0000077; HP:0000248; HP:0000369; HP:0000377; HP:0000445; HP:0000465; HP:0000470; HP:0000954; HP:0001009; HP:0001285; HP:0001643; HP:0002188; HP:0002518; HP:0006443; HP:0006855; HP:0010720; HP:0011825; HP:0100633	LMX1B; STXBP1
Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	HP:0000564; HP:0000612; HP:0000613; HP:0008551	NONE
Thomsen and Becker disease	HP:0002486; HP:0003457	CLCN1
Distal limb deficiencies-micrognathia syndrome	HP:0000308; HP:0000327; HP:0000368; HP:0002916; HP:0003028; HP:0005916; HP:0012165; HP:0000028; HP:0000083; HP:0000089; HP:0000093; HP:0000160; HP:0000218; HP:0000405; HP:0000545; HP:0002342; HP:0003019; HP:0006501; HP:0009601; HP:0000171; HP:0000175; HP:0000256; HP:0000407; HP:0000426; HP:0000639; HP:0000691; HP:0001839; HP:0004322; HP:0008368; HP:0040071	NONE
O'Sullivan-McLeod syndrome	HP:0003457; HP:0003484; HP:0008954; HP:0030237; HP:0001337; HP:0002380; HP:0003444; HP:0006827; HP:0012531; HP:0031372; HP:0001880; HP:0010702	NONE
"Spondyloepimetaphyseal dysplasia, Handigodu type"	HP:0003365; HP:0008800; HP:0008843; HP:0000924; HP:0000925; HP:0000926; HP:0002355; HP:0002938; HP:0003179; HP:0003273; HP:0003521; HP:0004322; HP:0004594; HP:0009046; HP:0010575; HP:0030043; HP:0001155; HP:0001385; HP:0002515; HP:0002812; HP:0002815; HP:0003510; HP:0004026; HP:0005108; HP:0006387; HP:0006429; HP:0008812; HP:0030839; HP:0100864	NONE
Acute disseminated encephalomyelitis	HP:0001298; HP:0007204; HP:0007305; HP:0010845; HP:0000708; HP:0000737; HP:0001250; HP:0001251; HP:0001268; HP:0001317; HP:0001945; HP:0002018; HP:0002134; HP:0002143; HP:0002181; HP:0002315; HP:0002518; HP:0002922; HP:0007256; HP:0012486; HP:0012696; HP:0012747; HP:0025373; HP:0031696; HP:0032492; HP:0100786; HP:0200149; HP:0000572; HP:0000718; HP:0001259; HP:0001269; HP:0001289; HP:0001324; HP:0002013; HP:0002167; HP:0003474; HP:0004887; HP:0006824; HP:0010843; HP:0011151; HP:0011193; HP:0030857; HP:0031179; HP:0100653; HP:0004305; HP:0006562; HP:0006597; HP:0007103; HP:0012302; HP:0020088; HP:0020089; HP:0031693; HP:0031695	NONE
Neurofaciodigitorenal syndrome	HP:0004322; HP:0000286; HP:0000288; HP:0000413; HP:0001131; HP:0009896; HP:0001199; HP:0005916; HP:0011220; HP:0000248; HP:0000028; HP:0011830; HP:0030680; HP:0000767; HP:0000122; HP:0010650; HP:0009832; HP:0000303; HP:0000369; HP:0000316; HP:0009912; HP:0008572; HP:0001357; HP:0009811; HP:0001249; HP:0001252; HP:0000508; HP:0000494; HP:0000426	NONE
3-methylglutaconic aciduria type 9	HP:0000718; HP:0001252; HP:0001298; HP:0001324; HP:0001508; HP:0001533; HP:0002059; HP:0002133; HP:0002151; HP:0002167; HP:0002169; HP:0002194; HP:0002353; HP:0003535; HP:0007204; HP:0010864; HP:0011925; HP:0031936; HP:0000020; HP:0000648; HP:0001250; HP:0001257; HP:0001344; HP:0001347; HP:0002521	TIMM50
Mal de Meleda	HP:0000982; HP:0001155; HP:0001760; HP:0007404; HP:0011123; HP:0031190; HP:0000975; HP:0001218; HP:0001371; HP:0010783; HP:0025092; HP:0008064; HP:0031452	SLURP1
Camptobrachydactyly	HP:0001153; HP:0001156; HP:0001231; HP:0001770; HP:0001800; HP:0006101; HP:0009465; HP:0009601; HP:0100490	NONE
Ichthyosis follicularis-alopecia-photophobia syndrome	HP:0000613; HP:0001249; HP:0001250; HP:0001328; HP:0001595; HP:0001596; HP:0008064; HP:0008070; HP:0200034; HP:0000499; HP:0000614; HP:0000726; HP:0000962; HP:0000964; HP:0000966; HP:0001268; HP:0001508; HP:0001510; HP:0001597; HP:0001804; HP:0001812; HP:0002046; HP:0002205; HP:0002223; HP:0002376; HP:0002718; HP:0002719; HP:0002721; HP:0004370; HP:0010783; HP:0011968; HP:0012742; HP:0045074; HP:0200020; HP:0000023; HP:0000028; HP:0000072; HP:0000077; HP:0000126; HP:0000252; HP:0000400; HP:0000453; HP:0000483; HP:0000491; HP:0000492; HP:0000498; HP:0000509; HP:0000545; HP:0000554; HP:0000639; HP:0000682; HP:0000925; HP:0000926; HP:0001025; HP:0001155; HP:0001252; HP:0001274; HP:0001321; HP:0001331; HP:0001539; HP:0002007; HP:0002120; HP:0002251; HP:0002750; HP:0002808; HP:0003468; HP:0003510; HP:0007957; HP:0010935; HP:0012157; HP:0012165; HP:0040163; HP:0100257; HP:0100308; HP:0100490; HP:0100532; HP:0100534; HP:0100825	MBTPS2
Hyperekplexia-epilepsy syndrome	HP:0001276; HP:0002267; HP:0002376; HP:0002384; HP:0007333; HP:0010818; HP:0012018; HP:0200134; HP:0000243	ARHGEF9
Atrial septal defect-atrioventricular conduction defects syndrome	HP:0001671; HP:0011675; HP:0011710	NKX2-5
Shiga toxin-associated hemolytic uremic syndrome	HP:0001873; HP:0001919; HP:0001937; HP:0002013; HP:0002014; HP:0002027; HP:0003259; HP:0005423; HP:0008282; HP:0100519; HP:0000707; HP:0000737; HP:0000822; HP:0001250; HP:0001262; HP:0001923; HP:0001944; HP:0001974; HP:0001981; HP:0002900; HP:0002902; HP:0003641; HP:0025085; HP:0025435; HP:0031368; HP:0100282; HP:0001259; HP:0001658; HP:0001733; HP:0002035; HP:0002576; HP:0002586; HP:0012851	NONE
Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	HP:0001251; HP:0003198; HP:0005978; HP:0007703	NONE
Peripartum cardiomyopathy	HP:0002926; HP:0001635; HP:0025169; HP:0030848; HP:0002092; HP:0012664; HP:0012398; HP:0011713; HP:0030148; HP:0002027; HP:0005133; HP:0001653; HP:0006705; HP:0000819; HP:0012378; HP:0002875; HP:0001708; HP:0004756; HP:0030356; HP:0100602; HP:0002878; HP:0002401; HP:0001962; HP:0001644; HP:0031295; HP:0030830; HP:0002960; HP:0030149; HP:0001712; HP:0001649; HP:0002094; HP:0001907; HP:0011703; HP:0001513; HP:0012764; HP:0100749; HP:0002099; HP:0005135; HP:0012763; HP:0000822; HP:0010741; HP:0005120; HP:0001903; HP:0012819	NONE
Glutathione synthetase deficiency	HP:0000707; HP:0001878; HP:0001996; HP:0003343; HP:0010978	NONE
Autoimmune polyendocrinopathy type 1	HP:0000505; HP:0000613; HP:0000829; HP:0001231; HP:0002728; HP:0002960; HP:0003118; HP:0004319; HP:0007759; HP:0008207; HP:0008221; HP:0100530; HP:0100659; HP:0000518; HP:0001053; HP:0001596; HP:0002514	AIRE
Mayer-Rokitansky-Küster-Hauser syndrome	HP:0000365; HP:0001631; HP:0001642; HP:0000151; HP:0000786; HP:0008726; HP:0000077; HP:0002027; HP:0030016; HP:0000085; HP:0000086; HP:0000122; HP:0002948; HP:0003312; HP:0003422; HP:0005107; HP:0010463; HP:0030127; HP:0031086; HP:0031703	NONE
"X-linked intellectual disability, Cilliers type"	HP:0000026; HP:0000028; HP:0000047; HP:0000252; HP:0000336; HP:0000400; HP:0000426; HP:0000490; HP:0000709; HP:0000815; HP:0000837; HP:0002750; HP:0004209; HP:0001256; HP:0001508; HP:0004322; HP:0001792; HP:0001999; HP:0008187; HP:0008734; HP:0004440; HP:0011999; HP:0040171; HP:0100962; HP:0200055	NONE
Birt-Hogg-Dubé syndrome	HP:0001012; HP:0002097; HP:0002107; HP:0002865; HP:0002897; HP:0005584; HP:0007703; HP:0010609; HP:0100632; HP:0200034	FLCN
Beta-propeller protein-associated neurodegeneration	HP:0000496; HP:0000726; HP:0000743; HP:0001249; HP:0001263; HP:0001272; HP:0001300; HP:0001332; HP:0001337; HP:0002059; HP:0002063; HP:0002067; HP:0002313; HP:0002360; HP:0002448; HP:0002465; HP:0012332; HP:0012675; HP:0012678; HP:0000648; HP:0000718; HP:0001250	WDR45
Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	HP:0003198; HP:0011470; HP:0000218; HP:0003688; HP:0005946; HP:0000158; HP:0004887; HP:0002240; HP:0008180; HP:0003234; HP:0002194; HP:0002098; HP:0001265; HP:0009051; HP:0000707; HP:0011923; HP:0009058; HP:0003200; HP:0001290; HP:0001626; HP:0001392; HP:0001324; HP:0004900	TRMU; MT-TE
Early-onset epilepsy-intellectual disability-brain anomalies syndrome	HP:0002329; HP:0001763; HP:0000219; HP:0011344; HP:0007258; HP:0031936; HP:0002066; HP:0001999; HP:0002069; HP:0001321; HP:0001265; HP:0001250; HP:0003394; HP:0001272; HP:0008081; HP:0002079; HP:0010510; HP:0001344; HP:0000445; HP:0005280; HP:0000540; HP:0001510; HP:0000729; HP:0000316; HP:0011968; HP:0030047; HP:0001187; HP:0011193; HP:0000750; HP:0002141; HP:0001252; HP:0001388	PIGG
Staphylococcal necrotizing pneumonia	HP:0012418; HP:0031246; HP:0031864; HP:0032177; HP:0032308; HP:0100749; HP:0001254; HP:0001289; HP:0001882; HP:0002105; HP:0002107; HP:0002113; HP:0002721; HP:0025144; HP:0025419; HP:0025439; HP:0031273; HP:0032016; HP:0100758; HP:0100806; HP:0000819; HP:0030955; HP:0001945; HP:0001974; HP:0002090; HP:0002094; HP:0002098; HP:0002789; HP:0003565; HP:0012735; HP:0032169; HP:0002202; HP:0002615; HP:0002878; HP:0011227; HP:0011897; HP:0011919; HP:0011949	NONE
Becker nevus syndrome	HP:0000045; HP:0000064; HP:0000767; HP:0000768; HP:0000902; HP:0001034; HP:0002558; HP:0002650; HP:0002808; HP:0002983; HP:0002992; HP:0003298; HP:0003724; HP:0005815; HP:0010311; HP:0010566; HP:0100559; HP:0100560; HP:0100578	ACTB
Temple syndrome due to paternal 14q32.2 hypomethylation	HP:0200055; HP:0000218; HP:0001382; HP:0001773; HP:0008897; HP:0000735; HP:0004904; HP:0002650; HP:0000403; HP:0011220; HP:0000817; HP:0030084; HP:0000347; HP:0001270; HP:0000826; HP:0000322; HP:0000445; HP:0003124; HP:0007010; HP:0008947; HP:0011968; HP:0000729; HP:0004673; HP:0001513; HP:0000750; HP:0001252; HP:0001249	RTL1; MEG3; DLK1
Von Willebrand disease	HP:0001872; HP:0001928; HP:0008330; HP:0011869; HP:0000132; HP:0000421; HP:0000471; HP:0000978; HP:0001633; HP:0003125; HP:0030129; HP:0000967; HP:0001873; HP:0001935; HP:0002239; HP:0003645; HP:0004097; HP:0005261; HP:0005293; HP:0040242	NONE
