ID	HPO_Terms	Diagnostic_Genes
PMID_27040692_C-II-1	HP:0000280; HP:0000878; HP:0000426; HP:0002263; HP:0000463; HP:0000341; HP:0001263; HP:0001265; HP:0001252; HP:0000565; HP:0033454; HP:0012020	TBCK
PMID_27040692_B-IV-4	HP:0001250; HP:0000212; HP:0002553; HP:0000426; HP:0002263; HP:0000463; HP:0000341; HP:0001263; HP:0002376; HP:0001265; HP:0000490; HP:0001252; HP:0100704; HP:0002093; HP:0033454; HP:0000939	TBCK
PMID_27040691_Individual_8-1	HP:0000158; HP:0000280; HP:0000256; HP:0002650; HP:0001344; HP:0001270; HP:0001263; HP:0001265; HP:0001250; HP:0001252	TBCK
PMID_27040691_Individual_9-1	HP:0005487; HP:0001344; HP:0001270; HP:0001263; HP:0001252	TBCK
PMID_27040691_Individual_7-1	HP:0000750; HP:0001270; HP:0001263; HP:0001265; HP:0001252	TBCK
PMID_27275012_Patient_1	HP:0001250; HP:0000248; HP:0001270; HP:0001263; HP:0001252; HP:0100704; HP:0000486; HP:0000520; HP:0000954; HP:0001845	TBCK
PMID_27040691_Individual_5-1	HP:0000280; HP:0000527; HP:0000664; HP:0001007; HP:0000252; HP:0007957; HP:0002650; HP:0001344; HP:0001270; HP:0001263; HP:0002376; HP:0001265; HP:0001250; HP:0001252	TBCK
PMID_27040691_Individual_4-2	HP:0002283; HP:0000750; HP:0001270; HP:0001263; HP:0001265; HP:0001252	TBCK
PMID_27040691_Individual_3-1	HP:0000286; HP:0000431; HP:0002650; HP:0000750; HP:0001270; HP:0001263; HP:0000490; HP:0001252	TBCK
PMID_27040691_Individual_9-2	HP:0000280; HP:0000878; HP:0000343; HP:0010804; HP:0000286; HP:0001007; HP:0001344; HP:0001270; HP:0001263; HP:0001252	TBCK
PMID_27275012_Patient_3	HP:0001250; HP:0000248; HP:0001272; HP:0001263; HP:0001252; HP:0000486; HP:0000520; HP:0000954; HP:0001845	TBCK
PMID_27040691_Individual_4-1	HP:0000256; HP:0000750; HP:0001263; HP:0001265; HP:0001252	TBCK
PMID_27040691_Individual_2-1	HP:0000256; HP:0001344; HP:0001270; HP:0001263; HP:0001265; HP:0001250; HP:0001252	TBCK
PMID_27040692_D-II-1	HP:0001250; HP:0000158; HP:0000280; HP:0002553; HP:0000426; HP:0002263; HP:0000341; HP:0001263; HP:0002376; HP:0001265; HP:0000490; HP:0001252; HP:0100704; HP:0002093; HP:0033454; HP:0000939	TBCK
PMID_27040691_Individual_1-1a	HP:0000340; HP:0001263; HP:0002283; HP:0000750; HP:0001270; HP:0001265; HP:0000414; HP:0001252; HP:0010804; HP:0000582; HP:0001250	TBCK
PMID_27040691_Individual_6-2	HP:0000337; HP:0000256; HP:0000470; HP:0002750; HP:0000750; HP:0001270; HP:0001263; HP:0001252	TBCK
PMID_30103036_Patient_1	HP:0001250; HP:0000343; HP:0000194; HP:0000248; HP:0001344; HP:0001270; HP:0001263; HP:0100288; HP:0000490; HP:0001252	TBCK
PMID_27040692_B-IV-6	HP:0001250; HP:0002553; HP:0000426; HP:0002263; HP:0000463; HP:0000341; HP:0001263; HP:0002376; HP:0000490; HP:0001252; HP:0002093; HP:0033454; HP:0000939	TBCK
PMID_27275012_Patient_2	HP:0001250; HP:0000248; HP:0001270; HP:0001263; HP:0001252; HP:0000486; HP:0000520; HP:0000954; HP:0001845	TBCK
PMID_28687524_proband	HP:0001883; HP:0012450; HP:0045025; HP:0100490; HP:0000486; HP:0007099; HP:0000233; HP:0006191; HP:0002236; HP:0001263; HP:0000154; HP:0000414; HP:5201016; HP:0000028; HP:0005562; HP:0000400; HP:0001845; HP:0002000; HP:0000331; HP:0001252; HP:0000126; HP:0002650	TBL1XR1
PMID_30083032_individual	HP:0000829; HP:0010515; HP:0010442	TBX1
PMID_14585638_F3_1	HP:0000316; HP:0001999; HP:0001636; HP:0012020; HP:0010515	TBX1
PMID_17273972_H194Q_Father	HP:0000581; HP:0000369; HP:0000347; HP:0001999; HP:0004322	TBX1
PMID_30137364_B_II_2	HP:0000829	TBX1
PMID_30137364_A_II_4	HP:0000829	TBX1
PMID_14585638_F3_2	HP:0000316; HP:0001999; HP:0000220	TBX1
PMID_32110744_III_A	HP:0001999; HP:0000829; HP:0000407; HP:0004322	TBX1
PMID_14585638_F3_3	HP:0000316; HP:0000369; HP:0001999; HP:0000220; HP:0000829	TBX1
PMID_32110744_III_C	HP:0000316; HP:0000369; HP:0000347; HP:0001999; HP:0000829; HP:0000407	TBX1
PMID_24637876_III_5	HP:0000316; HP:0000581; HP:0000369; HP:0000460; HP:0000347; HP:0001999; HP:0000220; HP:0000829; HP:0001263; HP:0100647	TBX1
PMID_11748311_p13	HP:0001999; HP:0000220; HP:0000829; HP:0010515; HP:0005403; HP:0001263	TBX1
PMID_14585638_F1	HP:0000316; HP:0000581; HP:0000369; HP:0000347; HP:0001999; HP:0000220; HP:0001636; HP:0010882; HP:0001631; HP:0031834	TBX1
PMID_16684884_V39_02	HP:0001999; HP:0000220	TBX1
PMID_32110744_III_B	HP:0000316; HP:0000369; HP:0000347; HP:0001999; HP:0000829; HP:0001263; HP:0000407	TBX1
PMID_32110744_II_C	HP:0000369; HP:0001999; HP:0000829; HP:0004322	TBX1
PMID_19948535_individual	HP:0001626; HP:0001159; HP:0004322	TBX1
PMID_20937753_individual	HP:0001626	TBX1
PMID_24637876_III_6	HP:0000316; HP:0000581; HP:0000369; HP:0000460; HP:0000347; HP:0001999; HP:0000220; HP:0001263	TBX1
PMID_24637876_III_7	HP:0000316; HP:0000581; HP:0000369; HP:0000460; HP:0000347; HP:0001999; HP:0000220; HP:0000829; HP:0001263	TBX1
PMID_24637876_III_1	HP:0000316; HP:0000581; HP:0000369; HP:0000460; HP:0000347; HP:0001999; HP:0000220; HP:0001263	TBX1
PMID_17273972_H194Q_Patient	HP:0000581; HP:0000369; HP:0000347; HP:0001999; HP:0001263; HP:0004322	TBX1
PMID_16684884_V39_03	HP:0001999; HP:0000220; HP:0001626	TBX1
PMID_30137364_B_III_1	HP:0000829; HP:0010515; HP:0005403	TBX1
PMID_14585638_F2	HP:0000316; HP:0000581; HP:0000369; HP:0000347; HP:0001999; HP:0000220; HP:0011613; HP:0001629; HP:0000829; HP:0010515; HP:0000407	TBX1
PMID_24637876_II_2	HP:0000316; HP:0000581; HP:0000369; HP:0000460; HP:0000347; HP:0001999; HP:0000220; HP:0000829; HP:0001263; HP:0000407	TBX1
PMID_16684884_V39_04	HP:0001999; HP:0000220; HP:0001626	TBX1
PMID_29755943_Family_2_III_3	HP:0001199	TBX5
PMID_12789647_K14_III_3	HP:0001674; HP:0002984; HP:0001719; HP:0009535	TBX5
PMID_12818525_B_III_2	HP:0001631; HP:0009777; HP:0001199; HP:0030241	TBX5
PMID_29755943_Family_2_IV_2	HP:0001199	TBX5
PMID_10842287_HOS_B2	HP:0001631; HP:0009778	TBX5
PMID_16917909_620_1	HP:0001629; HP:0009778; HP:0001199; HP:0002984; HP:0006394	TBX5
PMID_33866394_Individual_B	HP:0001631; HP:0001199; HP:0003834; HP:0001377; HP:0001233	TBX5
PMID_12789647_K3_II_1	HP:0001684; HP:0011623; HP:0011682; HP:0001674; HP:0009777; HP:0003974; HP:0006156	TBX5
PMID_10077612_Family_A_V_10	HP:0001629; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_10077612_Family_A_IV_14	HP:0001629; HP:0001191; HP:0031546	TBX5
PMID_34490705_III_2	HP:0001684; HP:0001629; HP:0002092; HP:0009778; HP:0005301; HP:0001643; HP:0005180	TBX5
PMID_10077612_Family_B_IV_1	HP:0001631	TBX5
PMID_10077612_Family_B_IV_9	HP:0001631; HP:0009777; HP:0002984; HP:0001191	TBX5
PMID_10077612_Family_B_III_11	HP:0009813	TBX5
PMID_17534187_HH20	HP:0001631; HP:0001629; HP:0003974; HP:0005792	TBX5
PMID_16917909_666_2	HP:0001674; HP:0009778	TBX5
PMID_18706711_Patient_II_12	HP:0001684; HP:0002092; HP:0005792; HP:0030718; HP:0011995; HP:0000767; HP:0009824; HP:0001162; HP:0000218; HP:0000470; HP:0000914; HP:0010567	TBX5
PMID_29755943_Family_2_IV_1	HP:0001199	TBX5
PMID_10077612_Family_B_II_5	HP:0009813	TBX5
PMID_18351627_Patient_II_2	HP:0009623; HP:0004209; HP:0009577; HP:0004220	TBX5
PMID_10077612_Family_B_III_13	HP:0002984; HP:0001191	TBX5
PMID_12789647_K4_III_2	HP:0001631; HP:0009778; HP:0002984	TBX5
PMID_10077612_Family_B_II_8	HP:0002984; HP:0001191	TBX5
PMID_27026770_II_1	HP:0001684; HP:0009777; HP:0003974	TBX5
PMID_10077612_Family_A_VI_1	HP:0001631; HP:0001629; HP:0002984; HP:0001191	TBX5
PMID_16917909_370_2	HP:0001631; HP:0001629; HP:0006394; HP:0011927	TBX5
PMID_16917909_667_2	HP:0001631; HP:0001653	TBX5
PMID_25216260_Family_2_Patient_3	HP:0001684; HP:0009778; HP:0001688	TBX5
PMID_10842287_HOS_G	HP:0001631	TBX5
PMID_10077612_Family_A_VI_2	HP:0001629; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_10077612_Family_B_IV_2	HP:0009813	TBX5
PMID_36444245_proband_III_1	HP:0009777; HP:0003974; HP:0005301; HP:0011565; HP:0031297	TBX5
PMID_28434921_a_6_month_old_female	HP:0002092; HP:0011682	TBX5
PMID_10842287_HOS_A1	HP:0001631; HP:0009777; HP:0009813	TBX5
PMID_29755943_Family_1_III_1	HP:0001631; HP:0001199	TBX5
PMID_12789647_K15_II_2	HP:0001629	TBX5
PMID_12789647_K7_II_1	HP:0001655; HP:0009778; HP:0004602; HP:0003363	TBX5
PMID_16917909_603_1	HP:0001684; HP:0001653; HP:0011705	TBX5
PMID_10842287_HOS_A2	HP:0001631; HP:0009777; HP:0002986; HP:0003031	TBX5
PMID_25216260_Family_1_Patient_2	HP:0011682; HP:0009778	TBX5
PMID_10077612_Family_B_II_2	HP:0001631; HP:0001199; HP:0001191	TBX5
PMID_15710732_15_month_old_male_patient	HP:0001629; HP:0001655; HP:0009777; HP:0009778; HP:0003974; HP:0005792	TBX5
PMID_12818525_A_IV_4	HP:0001631; HP:0009778; HP:0030241	TBX5
PMID_12818525_A_III_2	HP:0001631; HP:0009778; HP:0030241	TBX5
PMID_16917909_667_1	HP:0009778; HP:0011709	TBX5
PMID_17534187_HH24	HP:0001684; HP:0001674; HP:0001199; HP:0001653; HP:0001642; HP:0000878; HP:0000882	TBX5
PMID_20519243_1	HP:0001629; HP:0009777; HP:0004756	TBX5
PMID_10077612_Family_B_III_2	HP:0009813	TBX5
PMID_12789647_K4_IV_1	HP:0001631; HP:0011623; HP:0004209	TBX5
PMID_10077612_Family_A_III_10	HP:0001631; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_12789647_K16_IV_2	HP:0001684; HP:0011623; HP:0011682; HP:0001199	TBX5
PMID_12789647_K11_III_1	HP:0001684; HP:0001199; HP:0010487	TBX5
PMID_12789647_K9_II_3	HP:0001629; HP:0001199; HP:0003974; HP:0003022	TBX5
PMID_12789647_K16_IV_1	HP:0011623; HP:0009777; HP:0009778; HP:0002984	TBX5
PMID_27652283_patient	HP:0001629; HP:0001655; HP:0009777; HP:0009778; HP:0003974; HP:0005792; HP:0005180	TBX5
PMID_10077612_Family_B_IV_3	HP:0001631; HP:0009813	TBX5
PMID_12789647_K12_III_2	HP:0001629	TBX5
PMID_12818525_B_III_1	HP:0001631; HP:0009777; HP:0030241	TBX5
PMID_34490705_III_1	HP:0001684; HP:0001629; HP:0002092; HP:0009778; HP:0005180; HP:0031134; HP:0010035; HP:0010704	TBX5
PMID_10077612_Family_B_II_11	HP:0009813	TBX5
PMID_12789647_K17_II_5	HP:0001684; HP:0011623; HP:0011682; HP:0009778; HP:0001199; HP:0002984	TBX5
PMID_25216260_Family_5_Patient_7	HP:0001684; HP:0001674; HP:0003974	TBX5
PMID_18828908_4_year_old_male_patient	HP:0001631; HP:0011623; HP:0000347; HP:0000343; HP:0000894	TBX5
PMID_25216260_Family_1_Patient_1	HP:0001631; HP:0011682; HP:0002092; HP:0001199; HP:0001643	TBX5
PMID_10077612_Family_B	HP:0001191	TBX5
PMID_12789647_K4_I_2	HP:0001631; HP:0002984	TBX5
PMID_12789647_K15_III_1	HP:0001629; HP:0009777; HP:0002984	TBX5
PMID_16917909_370_1	HP:0001631; HP:0001199; HP:0006394; HP:0011927	TBX5
PMID_10077612_Family_B_III_5	HP:0002984; HP:0001191	TBX5
PMID_33866394_Individual_A	HP:0009813; HP:0009812; HP:0010704; HP:0001709	TBX5
PMID_10077612_Family_A_IV_7	HP:0001629; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_10077612_Family_A_V_13	HP:0001631; HP:0001191; HP:0031546	TBX5
PMID_18706711_Patient_II_4_proband	HP:0001684; HP:0002092; HP:0005792; HP:0030718; HP:0011995; HP:0000767; HP:0009824; HP:0001162; HP:0000218; HP:0000470; HP:0000914; HP:0010567	TBX5
PMID_20519243_2	HP:0001631; HP:0001629; HP:0001199	TBX5
PMID_12789647_K2_I_1	HP:0009777; HP:0002984; HP:0003022; HP:0005792	TBX5
PMID_29755943_Family_2_III_1	HP:0001199	TBX5
PMID_20519243_4	HP:0001674; HP:0000878; HP:0004762	TBX5
PMID_10077612_Family_A_IV_18	HP:0001191; HP:0031546	TBX5
PMID_16917909_668_1	HP:0009778	TBX5
PMID_10077612_Family_A_IV_12	HP:0001629; HP:0001191	TBX5
PMID_18706711_Patient_II_7	HP:0001684; HP:0002092; HP:0005792; HP:0030718; HP:0011995; HP:0000767; HP:0009824; HP:0001162; HP:0000218; HP:0000470; HP:0000914; HP:0010567	TBX5
PMID_10077612_Family_A_VI_5	HP:0001631; HP:0031546	TBX5
PMID_20519243_5_father	HP:0001631; HP:0001674; HP:0005301; HP:0200021	TBX5
PMID_26401820_Patient_II_2_proband	HP:0001629; HP:0001199	TBX5
PMID_12789647_K13_II_2	HP:0001684; HP:0009778	TBX5
PMID_12789647_K12_II_2	HP:0001684; HP:0011623; HP:0002984; HP:0010704	TBX5
PMID_12789647_K8_II_1	HP:0001684; HP:0011623; HP:0009778; HP:0001199; HP:0002984	TBX5
PMID_12818525_A_III_3	HP:0001631; HP:0009778; HP:0030241	TBX5
PMID_16917909_706_1	HP:0009778; HP:0001199; HP:0001643; HP:0010035	TBX5
PMID_22190901_proband	HP:0001629; HP:0001199; HP:0001643; HP:0000268; HP:0000767; HP:0001688; HP:0009622; HP:0000954; HP:0000960; HP:0011567; HP:0011705	TBX5
PMID_10077612_Family_B_III_18	HP:0009813	TBX5
PMID_16917909_649_1	HP:0001631; HP:0001629; HP:0009777; HP:0003974; HP:0005792	TBX5
PMID_16917909_666_1	HP:0009778	TBX5
PMID_12789647_K2_II_1	HP:0001684; HP:0011623; HP:0009777; HP:0000882	TBX5
PMID_16917909_619_1	HP:0001684; HP:0001629; HP:0001199; HP:0001643	TBX5
PMID_12789647_K11_III_2	HP:0001684; HP:0009777; HP:0002984; HP:0003022; HP:0005792	TBX5
PMID_12818525_B_III_5	HP:0001631; HP:0009777; HP:0002984; HP:0030241	TBX5
PMID_30538526_patient	HP:0001684; HP:0011623; HP:0002092; HP:0009777; HP:0002984; HP:0003022; HP:0005792	TBX5
PMID_10077612_Family_B_III_15	HP:0002984; HP:0001191	TBX5
PMID_27026770_a_6_year_old_girl	HP:0001684; HP:0009777; HP:0003974	TBX5
PMID_10077612_Family_A_III_12	HP:0001629; HP:0001191	TBX5
PMID_27026770_fetus	HP:0001629; HP:0009777; HP:0001199; HP:0003974; HP:0009813; HP:0001191	TBX5
PMID_10077612_Family_B_III_7	HP:0002984; HP:0001191	TBX5
PMID_12789647_K5_II_1	HP:0009778; HP:0001199	TBX5
PMID_12789647_K16_III_3	HP:0001629; HP:0009777; HP:0003974; HP:0002984; HP:0003022; HP:0005792	TBX5
PMID_29755943_Family_2_II_2	HP:0001199; HP:0011664	TBX5
PMID_16917909_620_2	HP:0001631; HP:0006394; HP:0011927	TBX5
PMID_18351627_Patient_I_2	HP:0009777; HP:0100379; HP:0010035; HP:0100398	TBX5
PMID_12789647_K11_II_2	HP:0001655; HP:0010487	TBX5
PMID_12789647_K4_II_1	HP:0001631; HP:0002984; HP:0000774	TBX5
PMID_18706711_Patient_I_1	HP:0030718; HP:0011995	TBX5
PMID_16917909_668_2	HP:0009778; HP:0011636	TBX5
PMID_16917909_619_2	HP:0009777; HP:0009778; HP:0001634; HP:0001704; HP:0001653; HP:0006394; HP:0005773	TBX5
PMID_10077612_Family_A_IV_4	HP:0001631; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_20519243_5_index	HP:0001631; HP:0001629	TBX5
PMID_12789647_K15_IV_2	HP:0001629; HP:0009778; HP:0001199	TBX5
PMID_12789647_K10_II_4	HP:0011682; HP:0001674; HP:0009777; HP:0009778; HP:0002984	TBX5
PMID_10077612_Family_B_IV_10	HP:0001191	TBX5
PMID_12789647_K13_I_1	HP:0009778	TBX5
PMID_10842287_HOS_B1	HP:0001631; HP:0009778; HP:0006097; HP:0009460	TBX5
PMID_27552067_girl	HP:0001684; HP:0001629; HP:0001199; HP:0002984; HP:0005792; HP:0001643; HP:0010704	TBX5
PMID_10077612_Family_A_V_5	HP:0001629; HP:0002984; HP:0001191; HP:0031546; HP:0001643	TBX5
PMID_12789647_K16_II_1	HP:0001631; HP:0001629; HP:0009778; HP:0002974	TBX5
PMID_26219450_infant	HP:0001629; HP:0009777; HP:0002984; HP:0005180; HP:0009486; HP:0000185	TBX5
PMID_12789647_K15_III_2	HP:0001631; HP:0001629; HP:0001199; HP:0002984	TBX5
PMID_10077612_Family_A_V_7	HP:0001629; HP:0009777; HP:0001191	TBX5
PMID_17534187_HH17	HP:0001631; HP:0001199	TBX5
PMID_12789647_K6_II_3	HP:0001631; HP:0011682; HP:0009777; HP:0002984	TBX5
PMID_25216260_Family_2_Patient_4	HP:0001684; HP:0011682; HP:0009778	TBX5
PMID_16917909_667_3	HP:0001631	TBX5
PMID_10077612_Family_B_III_9	HP:0001631; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_10077612_Family_A_IV_21	HP:0001191; HP:0031546	TBX5
PMID_12789647_K12_II_3	HP:0011623; HP:0002984; HP:0010704	TBX5
PMID_17534187_HH8	HP:0001684; HP:0009623; HP:0004220	TBX5
PMID_10077612_Family_A_III_3	HP:0001629; HP:0001199; HP:0001191	TBX5
PMID_10077612_Family_A_IV_11	HP:0002984; HP:0001191; HP:0005301	TBX5
PMID_12789647_K2_II_2	HP:0011623; HP:0001674; HP:0009777; HP:0009778; HP:0003974	TBX5
PMID_12789647_K15_IV_1	HP:0001631; HP:0001199	TBX5
PMID_24408148_8_year_old_male_patient	HP:0001629; HP:0009777; HP:0000767; HP:0003042	TBX5
PMID_36444245_father_II_1	HP:0001629	TBX5
PMID_10077612_Family_A_IV_20	HP:0001631; HP:0001629; HP:0001199; HP:0002984; HP:0001191; HP:0031546	TBX5
PMID_29755943_Family_1_II_2	HP:0001631; HP:0001199; HP:0011664; HP:0001688	TBX5
PMID_18351627_Patient_II_1	HP:0001684; HP:0001634; HP:0009623; HP:0010034	TBX5
PMID_26219450_4_month_old_female_infant	HP:0001629; HP:0009777; HP:0002984; HP:0005180; HP:0000347; HP:0000185	TBX5
PMID_10077612_Family_A_V_12	HP:0001631; HP:0001629; HP:0031546; HP:0001643	TBX5
PMID_12789647_K5_III_1	HP:0001684; HP:0011623; HP:0001199	TBX5
PMID_12789647_K4_III_3	HP:0002984	TBX5
PMID_10077612_Family_B_IV_5	HP:0001631; HP:0001191	TBX5
PMID_20519243_3	HP:0003974; HP:0004058; HP:0003982	TBX5
PMID_12789647_K5_III_2	HP:0001631; HP:0011623; HP:0001199; HP:0002984	TBX5
PMID_10077612_nan	HP:0001629; HP:0001199; HP:0001191	TBX5
PMID_12789647_K1_II_2	HP:0001631; HP:0009777; HP:0003974	TBX5
PMID_15214011_5_year_old_girl	HP:0000347; HP:0000494; HP:0000652; HP:0000175; HP:0000272; HP:0000377; HP:0000453; HP:0000413; HP:0004440; HP:0004443; HP:0000238	TCOF1
PMID_24108658_Family_2_Patient_3	HP:0000347; HP:0000494; HP:0000652; HP:0000175; HP:0000561; HP:0000272; HP:0000377; HP:0000405; HP:0000413; HP:0009554	TCOF1
PMID_24108658_Family_1_Patient_1	HP:0000347; HP:0000494; HP:0000652; HP:0000561; HP:0000272; HP:0000377; HP:0000413	TCOF1
PMID_24108658_Family_1_Patient_2	HP:0000494; HP:0000652; HP:0000175; HP:0000561; HP:0000272; HP:0000377; HP:0000405; HP:0000413; HP:0009554	TCOF1
PMID_27861123_Patient_2	HP:0001279; HP:0001657; HP:0004758; HP:0001695; HP:0001692; HP:0001663	TECRL
PMID_27861123_Patient_1	HP:0001692; HP:0001657; HP:0004758; HP:0001663; HP:0001695	TECRL
PMID_27861123_Patient_3	HP:0001663; HP:0001695; HP:0001664	TECRL
PMID_36823193_Patient_5_Family_4	HP:0001249; HP:0010763; HP:0000286; HP:0000426; HP:0002151	TEFM
PMID_36823193_Patient_4_Family_3	HP:0002355; HP:0001263; HP:0012847; HP:0002267; HP:0001249; HP:0034353; HP:0001336; HP:0000486; HP:0000639; HP:0000508; HP:0000648; HP:0008936; HP:0011968; HP:0011923; HP:0002151	TEFM
PMID_36823193_Patient_3_Family_2	HP:0002355; HP:0001263; HP:0012707; HP:0008936; HP:0011968; HP:0004887; HP:0002151	TEFM
PMID_36823193_Patient_2_Family_1	HP:0002069; HP:0002066; HP:0001249; HP:0034353; HP:0000508; HP:0001324; HP:0008936; HP:0003200; HP:0008347; HP:0011923; HP:0000252; HP:0002151	TEFM
PMID_36823193_Patient_1_Family_1	HP:0002069; HP:0002355; HP:0002066; HP:0000508; HP:0001324; HP:0008936; HP:0003200; HP:0003403; HP:0008347; HP:0011923; HP:0002151	TEFM
PMID_36823193_Patient_7_Family_5	HP:0001263; HP:0001249; HP:0001251; HP:0010763; HP:0000286; HP:0000486; HP:0000639; HP:0008936; HP:0000369; HP:0002151	TEFM
PMID_36823193_Patient_6_Family_5	HP:0002355; HP:0001249; HP:0001251; HP:0010763; HP:0000286; HP:0007663; HP:0000639; HP:0000648; HP:0012389; HP:0000369; HP:0001272; HP:0002151	TEFM
PMID_18423521_Patient_1a	HP:0009794; HP:0000455; HP:0000582; HP:0000268; HP:0002216	TFAP2A
PMID_18423521_Patient_4	HP:0000455; HP:0000568; HP:0000268; HP:0002216; HP:0000405; HP:0004467; HP:0009794; HP:0000582; HP:0000579; HP:0000612; HP:0410030	TFAP2A
PMID_18423521_Patient_5	HP:0000455; HP:0000568; HP:0000268; HP:0011323; HP:0000405; HP:0008897; HP:0004467; HP:0009794; HP:0000480; HP:0000582; HP:0000612; HP:0410030	TFAP2A
PMID_18423521_Patient_2	HP:0000455; HP:0010751; HP:0000568; HP:0000268; HP:0000175; HP:0000405; HP:0008897; HP:0009794; HP:0000582; HP:0000579; HP:0000612; HP:0410030	TFAP2A
PMID_18423521_Patient_1b	HP:0000612; HP:0000480; HP:0009794; HP:0000455; HP:0000582; HP:0000268; HP:0000568; HP:0000405	TFAP2A
PMID_20461149_index	HP:0000579; HP:0000612; HP:0000480; HP:0000518; HP:0000568; HP:0001057; HP:0034185; HP:0032287; HP:0000405	TFAP2A
PMID_18423521_Patient_3	HP:0009794; HP:0000455; HP:0000582; HP:0000268; HP:0410030; HP:0010751; HP:0004467; HP:0000579; HP:0000405	TFAP2A
PMID_30034812_patient	HP:0003155; HP:0002901; HP:0005791; HP:0032458; HP:0003868; HP:0100774; HP:0002515; HP:0000520; HP:0030834; HP:0002653; HP:0000508; HP:0011220	TGFB1
PMID_22772371_TAA288_III_5	HP:0000023	TGFB2
PMID_22772371_MS239_IV_20	HP:0000218; HP:0000766; HP:0001166; HP:0001382; HP:0001763; HP:0002616	TGFB2
PMID_22772368_1_II_1	HP:0000316; HP:0000278; HP:0000218; HP:0002650; HP:0000766; HP:0001166; HP:0001762; HP:0000023; HP:0001634; HP:0002616; HP:0002647; HP:0000098	TGFB2
PMID_22772371_TAA288_III_2	HP:0000218; HP:0002650; HP:0001382; HP:0001763	TGFB2
PMID_22772371_TAA288_III_12	HP:0000218; HP:0000766; HP:0001382; HP:0001763; HP:0001065; HP:0000098	TGFB2
PMID_25163805_proposita	HP:0000278; HP:0000218; HP:0010812; HP:0000343; HP:0000592; HP:0002650; HP:0001065; HP:0000977; HP:0000023; HP:0004938; HP:0005302; HP:0033981; HP:0003834; HP:0004976; HP:0003418; HP:0000978; HP:0100775; HP:0008441; HP:0100541; HP:0002036; HP:0001634; HP:0034518; HP:0002315	TGFB2
PMID_22772368_4_III_1	HP:0000278; HP:0000218; HP:0000766; HP:0001382; HP:0001763; HP:0002616	TGFB2
PMID_22772368_7_III_1	HP:0000316; HP:0000278; HP:0000193; HP:0000494; HP:0000766; HP:0003302; HP:0001166; HP:0001382; HP:0001763; HP:0001762; HP:0100775; HP:0002616; HP:0002647	TGFB2
PMID_22772371_TAA288_III_3	HP:0000023; HP:0000098	TGFB2
PMID_22772368_3_III_1	HP:0000316; HP:0000278; HP:0000218; HP:0000494; HP:0000766; HP:0001166; HP:0001382; HP:0001762; HP:0000978; HP:0000023; HP:0002616	TGFB2
PMID_22772371_TAA288_IV_3	HP:0000218; HP:0000766; HP:0001634; HP:0002616	TGFB2
PMID_22772371_MS1758_II_8	HP:0000766; HP:0001166; HP:0001382; HP:0001763; HP:0100775; HP:0005116; HP:0002097	TGFB2
PMID_22772371_MS211_III_14	HP:0001166; HP:0001382; HP:0000023	TGFB2
PMID_22772371_TAA288_III_9	HP:0000098	TGFB2
PMID_22772368_4_I_2	HP:0000278; HP:0000218; HP:0002650; HP:0000766; HP:0001166; HP:0001382; HP:0001763; HP:0025643; HP:0000023; HP:0000098; HP:0002619	TGFB2
PMID_22772371_MS239_IV_12	HP:0000278; HP:0002650; HP:0001166; HP:0001382; HP:0100775; HP:0000023; HP:0002616; HP:0002107	TGFB2
PMID_22772371_MS239_III_16	HP:0000218; HP:0000766; HP:0001763; HP:0001065; HP:0002616; HP:0005116	TGFB2
PMID_22772371_MS239_IV_22	HP:0001763; HP:0001065; HP:0002616	TGFB2
PMID_22772368_6_II_6	HP:0000316; HP:0000278; HP:0000494; HP:0000978; HP:0001065; HP:0025643; HP:0000023; HP:0002616; HP:0000977	TGFB2
PMID_22772368_5_III_1	HP:0000218; HP:0000494; HP:0001763; HP:0000978; HP:0000023; HP:0001634; HP:0002616; HP:0000977	TGFB2
PMID_22772368_2_II_1	HP:0000278; HP:0000218; HP:0000494; HP:0000766; HP:0001166; HP:0001763; HP:0001762; HP:0002616	TGFB2
PMID_22772368_6_III_5	HP:0000316; HP:0000218; HP:0000494; HP:0002616; HP:0001647	TGFB2
PMID_22772368_4_II_1	HP:0000278; HP:0000218; HP:0000494; HP:0002650; HP:0000766; HP:0001166; HP:0001382; HP:0001763; HP:0001065; HP:0025643; HP:0000023; HP:0001634; HP:0002616; HP:0000098	TGFB2
PMID_22772368_8_II_3	HP:0000193; HP:0002650; HP:0001382; HP:0000023; HP:0002616; HP:0002647	TGFB2
PMID_22772371_TAA288_IV_1	HP:0000218; HP:0002650; HP:0001382; HP:0001763; HP:0001065; HP:0000023; HP:0002616	TGFB2
PMID_22772368_6_III_6	HP:0000494; HP:0000766; HP:0002616; HP:0001647	TGFB2
PMID_22772371_TAA288_IV_2	HP:0000278; HP:0000218; HP:0001166; HP:0001382; HP:0001763; HP:0001065; HP:0001634; HP:0002616	TGFB2
PMID_22772371_TAA288_III_8	HP:0000218; HP:0002650; HP:0001166; HP:0001382; HP:0002616	TGFB2
