ID	HPO_Terms	Diagnostic_Genes
SCV000998905	HP:0001022	SLC45A2
SCV001905601	HP:0000486; HP:0000750; HP:0001256; HP:0001263; HP:0010677	FOXP1
SCV000741551	HP:0001249; HP:0002474; HP:0004322; HP:0030148; HP:0000823; HP:0000252; HP:0000341; HP:0010721; HP:0002553; HP:0000664; HP:0000581; HP:0000417; HP:0000430; HP:0000319; HP:0000219; HP:0000678; HP:0001799; HP:0001508; HP:0000708; HP:0100716; HP:0002236; HP:0000637; HP:0012370; HP:0000385; HP:0008230	FOXP1
SCV000741552	HP:0001250; HP:0000365; HP:0000750; HP:0000113	PKD1
SCV000741689	HP:0009830; HP:0100543; HP:0002094; HP:0011024; HP:0002018; HP:0011968; HP:0002019; HP:0002013; HP:0000545; HP:0030084; HP:0002650; HP:0002308; HP:0002870; HP:0001824; HP:0001328	IGHMBP2
SCV000742028	HP:0000717; HP:0007018; HP:0100023; HP:0000739; HP:0000713; HP:0001249; HP:0011149; HP:0000545; HP:0011800; HP:0001263; HP:0001344; HP:0003808; HP:0001250; HP:0002121; HP:0010813; HP:0000411; HP:0001388; HP:0010490; HP:0001182; HP:0001227; HP:0009623	SLC6A1
SCV002522725	HP:0001159; HP:0002000; HP:0001539; HP:0012817; HP:0012759; HP:0000160; HP:0000347; HP:0001034; HP:0031816; HP:0000077; HP:0011446; HP:0025487; HP:0000534; HP:0001273; HP:0001159; HP:0002000; HP:0001539; HP:0012817; HP:0012759; HP:0000160; HP:0000347; HP:0001034; HP:0031816; HP:0000077; HP:0011446; HP:0025487; HP:0000534; HP:0001273	PHF6
SCV000742039	HP:0001263; HP:0000750; HP:0001290; HP:0000718; HP:0000722; HP:0000193; HP:0009101; HP:0000565; HP:0008542; HP:0001385; HP:0002020; HP:0000276; HP:0000275; HP:0000343; HP:0000218; HP:0001182	PHF6
SCV000742052	HP:0001263; HP:0000750; HP:0001250; HP:0002136; HP:0001212	SLC2A1
SCV002058466	HP:0001864; HP:0001508; HP:0002007; HP:0001290; HP:0001263; HP:0001382; HP:0000343; HP:0000308; HP:0007413; HP:0000384; HP:0001250; HP:0002119	PPP2R1A
SCV001870374	HP:0000219; HP:0000494; HP:0001249; HP:0001250; HP:0002079; HP:0002373	PPP2R1A
SCV000742209	HP:0001057; HP:0001800; HP:0001991; HP:0001959; HP:0000103; HP:0001596	NOTCH1
SCV000742218	HP:0001263; HP:0010864; HP:0001344; HP:0001250; HP:0000238; HP:0000256; HP:0000268; HP:0001290; HP:0004691; HP:0000577; HP:0003549; HP:0001305; HP:0006956; HP:0007082; HP:0011220; HP:0000400; HP:0003189; HP:0000286; HP:0000494; HP:0002705; HP:0000347; HP:0011304; HP:0010055; HP:0006610	DDX3X
SCV000742237	HP:0001263; HP:0001249; HP:0002069; HP:0000717; HP:0012450; HP:0002608; HP:0100785; HP:0002360; HP:0000750; HP:0007185; HP:0001252; HP:0012378; HP:0000733; HP:0001344	DEAF1
SCV000742317	HP:0000717; HP:0001344; HP:0000817; HP:0001263; HP:0001250; HP:0002069; HP:0001252; HP:0002141; HP:0002307; HP:0000194; HP:0000486; HP:0030148	DNM1
SCV001622658	HP:0001249; HP:0001250; HP:0000750; HP:0002079; HP:0002059; HP:0007343; HP:0004322; HP:0001999	FBXO28
SCV000692567	HP:0001249	CLN5
SCV005873779	HP:0001250; HP:0001263; HP:0000708; HP:0100543	GJB4
SCV004048570	HP:0001250; HP:0000717; HP:0001263	FGF12
SCV001480110	HP:0000365; HP:0000399; HP:0008591; HP:0009900	PTPRQ
SCV005400922	HP:0000707	KCNB1
SCV002523120	HP:0002013; HP:0000076; HP:0000219; HP:0045075; HP:0001212; HP:0012759; HP:0000369; HP:0001388; HP:0000316; HP:0000085; HP:0001508; HP:0000492	KMT2A
SCV004171270	HP:0000938	COL1A1
SCV001447630	HP:0001332	GCH1
SCV004047047	HP:0001250	TMEM67
SCV002765040	HP:0001331; HP:0001513; HP:0001263; HP:0001250; HP:0002410; HP:0001252; HP:0000238; HP:0001763	PCDH19
SCV002058686	HP:0003198; HP:0001999	GFPT1
SCV003841617	HP:0001510; HP:0001263; HP:0001290; HP:0002015; HP:0200136; HP:0001265; HP:0003128; HP:0002119; HP:0002079; HP:0100951	SLC6A1
SCV002521654	HP:0000975; HP:0001357; HP:0000691; HP:0001263; HP:0001388; HP:0000768	RYR1
SCV005382162	HP:0004444	SPTB
SCV001478404	HP:0001263; HP:0001250; HP:0001332; HP:0001269; HP:0000252; HP:0001344	RHOBTB2
SCV002506516	HP:0001249	DDX3X
SCV002506548	HP:0002131; HP:0000729; HP:0012758	CACNA1A
SCV001446997	HP:0003003; HP:0012114	PALB2
SCV003807491	HP:0004322; HP:0004325; HP:0003023	COL1A1
SCV004100698	HP:0001513; HP:0001250; HP:0001249; HP:0011342; HP:0100753	GABRB2
SCV001762053	HP:0001251; HP:0001263; HP:0001321; HP:0002066	SPTBN2
SCV002572839	HP:0002066; HP:0002070; HP:0001260; HP:0001263; HP:0000739; HP:0000496; HP:0001337; HP:0001258	SPTBN2
SCV001762069	HP:0000510; HP:0000548; HP:0000488	PRPF8
SCV005077729	HP:0001263; HP:0100543; HP:0001513	SHANK3
SCV001905602	HP:0001251	ELOVL4
SCV001444590	HP:0001385; HP:0000965; HP:0000768; HP:0000717; HP:0000252; HP:0001263; HP:0001250	MECP2
SCV004048524	HP:0005305	FGG
SCV000778497	HP:0000510	CNGA1
SCV001446603	HP:0000510	CNGA1
SCV002058710	HP:0000505	CNGA1
SCV005077718	HP:0001385; HP:0001382; HP:0001508; HP:0010499; HP:0000729; HP:0001629; HP:0001007	ACTL6A
SCV002572912	HP:0000256; HP:0001249; HP:0000316; HP:0000286; HP:0000369; HP:0000486; HP:0000508; HP:0000414; HP:0000463	CHD3
SCV003915699	HP:0001762	CHD3
SCV001451943	HP:0000252; HP:0004322; HP:0002342; HP:0000992; HP:0007495; HP:0000767; HP:0012713; HP:0000580; HP:0001272; HP:0002119; HP:0030891	ERCC6
SCV004101488	HP:0033127	ERCC6
SCV005061076	HP:0032245	PC
SCV002521260	HP:0001954; HP:0002633	RMRP
SCV002822859	HP:0001249; HP:0031936; HP:0000750; HP:0000752; HP:0000718; HP:0000280	NAGLU
SCV001762115	HP:0000718; HP:0001328; HP:0001942; HP:0002900; HP:0004322; HP:0012368	CTNS
SCV003841997	HP:0001994	CTNS
SCV001446717	HP:0000496; HP:0001252; HP:0001332	PTS
SCV003807630	HP:0003124; HP:0031964; HP:0011343; HP:0002240; HP:0031956; HP:0030363; HP:0001744; HP:0002155; HP:0002910; HP:0001263	NAGLU
SCV002073175	HP:0001903; HP:0001945; HP:0002249; HP:0000980; HP:0011893; HP:0001915	FANCA
SCV004048251	HP:0001915	FANCA
SCV005873695	HP:0001263; HP:0001252	FANCA
SCV002578010	HP:0001263; HP:0000708; HP:0000256	NAGLU
SCV001447690	HP:0000548	CERKL
SCV005423791	HP:0007256; HP:0001251; HP:0004322; HP:0001252; HP:0008075	SACS
SCV004027692	HP:0001276; HP:0000252; HP:0002415; HP:0001264; HP:0002376	GALC
SCV004801719	HP:0034322	GALC
SCV000930017	HP:0003458; HP:0003551; HP:0009046; HP:0003701; HP:0003236	DYSF
SCV002577901	HP:0000510	USH2A
SCV000788379	HP:0005257; HP:0000773; HP:0009103; HP:0003026; HP:0005054; HP:0002419	KIAA0753
SCV002059042	HP:0001263; HP:0040196; HP:0000486	CTNNB1
SCV003807448	HP:0000252; HP:0001288; HP:0001513; HP:0010862; HP:0011342; HP:0001251; HP:0000750; HP:0001659; HP:0001328; HP:0001263; HP:0004322	CTNNB1
SCV002012000	HP:0000776; HP:0030149; HP:0001250; HP:0004359; HP:0000664; HP:0002553; HP:0001629; HP:0001999	ACTB
SCV001427122	HP:0000790	COL4A5
SCV002499685	HP:0007565	NF1
SCV005329395	HP:0001939	PEX6
SCV005373520	HP:0032245	PEX6
SCV001762251	HP:0002486; HP:0003198	CACNA1S
SCV004176081	HP:0001638	CACNA1S
SCV004244364	HP:0002047	CACNA1S
SCV000999363	HP:0001631; HP:0001642	RIT1
SCV001245017	HP:0001643; HP:0001631; HP:0002908; HP:0001744; HP:0002901; HP:0004381	RIT1
SCV002058390	HP:0001251; HP:0001999; HP:0010862; HP:0002194; HP:0001290; HP:0001249; HP:0000750; HP:0005280; HP:0000316; HP:0002883	TRPM3
SCV002577744	HP:0001249; HP:0012157; HP:0001762; HP:0001250; HP:0000248; HP:0001999; HP:0005988; HP:0000486; HP:0002120; HP:0001285; HP:0001332	TRPM3
SCV004009625	HP:0002342; HP:0001252; HP:0001250; HP:0000750; HP:0000737	TRPM3
SCV001447018	HP:0000640; HP:0001251; HP:0001272; HP:0002073	CACNA1A
SCV003804909	HP:0001263; HP:0000252; HP:0011197; HP:0000712	CACNA1A
SCV002573264	HP:0002157	COL4A5
SCV002011999	HP:0001539; HP:0000343; HP:0002194; HP:0010862; HP:0002907; HP:0001999; HP:0002650; HP:0000219; HP:0001249; HP:0000112; HP:0000750; HP:0000954; HP:0012408; HP:0000527; HP:0004523; HP:0000411	COL4A5
SCV001134992	HP:0000822; HP:0000365; HP:0000794; HP:0000096; HP:0000092	COL4A5
SCV001190360	HP:0003774	COL4A5
SCV003842096	HP:0001250	FARS2
SCV005038955	HP:0000800; HP:0005562; HP:0003761	NEK8
SCV001622777	HP:0000365	CABP2
SCV004176488	HP:0000365	CABP2
SCV003841638	HP:0001251; HP:0001271; HP:0002317	ADPRS
SCV002058452	HP:0000708; HP:0000750; HP:0001263	EIF3F
SCV001439354	HP:0001250; HP:0001000; HP:0000271; HP:0000028; HP:0040064; HP:0001903; HP:0002509	PUM1
SCV004013652	HP:0001290; HP:0000411; HP:0001263; HP:0001508; HP:0000347; HP:0001999; HP:0002714	TLK2
SCV005368208	HP:0012475; HP:0002014; HP:0005681; HP:0002721; HP:0003765; HP:0012393; HP:0000964; HP:0200043	TNFRSF13B
SCV000882824	HP:0006698; HP:0011675; HP:0001063; HP:0003546	MYH7
SCV002014726	HP:0012450; HP:0000750; HP:0001999; HP:0001508; HP:0001263; HP:0000821; HP:0001249; HP:0001256; HP:0000256; HP:0003510; HP:0001750	TLK2
SCV002578048	HP:0001290; HP:0001249; HP:0001263	SPG11
SCV002058895	HP:0002307; HP:0007183; HP:0010547; HP:0002073; HP:0001350	IRF2BPL
SCV002097746	HP:0001249; HP:0000717; HP:0001762; HP:0000473; HP:0001840	NAA15
SCV004047281	HP:0012622	COL4A5
SCV002073326	HP:0002960; HP:0012115; HP:0002242; HP:0025085; HP:0002788; HP:0002028; HP:0002024; HP:0002716; HP:0032220; HP:0005231; HP:0032646; HP:0002242	CTLA4
SCV003925632	HP:0007633; HP:0000518; HP:0001328; HP:0002352; HP:0009918	COL4A1
SCV001571642	HP:0003477	AARS1
SCV005423806	HP:0001324; HP:0004373	SGCE
SCV005397117	HP:0001642; HP:0004322	RRAS2
SCV000902261	HP:0001347; HP:0003487; HP:0001162; HP:0005873; HP:0001537; HP:0012745; HP:0000508; HP:0012366	GLI3
SCV004046643	HP:0003002; HP:0025318	BRCA2
SCV005368183	HP:0020071; HP:0002960; HP:0002090; HP:0002110; HP:0002721; HP:0004313; HP:0002242; HP:0001824; HP:0001890; HP:0005523; HP:0040313	TBCE
SCV001905574	HP:0000510; HP:0000548; HP:0000608; HP:0007401; HP:0007754	ABCA4
SCV001905676	HP:0000252; HP:0000388; HP:0001249; HP:0001875; HP:0001956; HP:0004322; HP:0011110	VPS13B
SCV005382166	HP:0006829; HP:0008180; HP:0000072; HP:0001655	ABCD1
SCV004027673	HP:0008035; HP:0000546	ABCA4
SCV005368128	HP:0000510	ABCA4
SCV000920882	HP:0000790	COL4A5
SCV002058807	HP:0001129; HP:0007641; HP:0000613	PROM1
SCV002058429	HP:0002188; HP:0001999; HP:0008872; HP:0002020; HP:0001263; HP:0001290; HP:0011470; HP:0001337	MYBPC1
SCV001446874	HP:0000510	CEP290
SCV001446947	HP:0000510	SNRNP200
SCV002523243	HP:0002370; HP:0001324; HP:0012378; HP:0000716; HP:0012393; HP:0001999	IGHMBP2
SCV003841898	HP:0003401; HP:0012514; HP:0003693; HP:0009053; HP:0008959; HP:0001315	MPZ
SCV005061075	HP:0000707	IQSEC2
SCV003845286	HP:0003028; HP:0000483; HP:0003199; HP:0000678; HP:0002714; HP:0001349; HP:0011471; HP:0001290; HP:0000218; HP:0002540; HP:0000276; HP:0000252; HP:0002828; HP:0003198; HP:0000545; HP:0003798; HP:0000767; HP:0002091; HP:0002650; HP:0001250; HP:0005946	ACTA1
SCV002820202	HP:0001249; HP:0002505	CBS
SCV002521048	HP:0001250; HP:0001945	PIGN
SCV001622987	HP:0001250; HP:0001249; HP:0001263; HP:0001999; HP:0020073; HP:0002540; HP:0002509	GLDC
SCV004013767	HP:0000365; HP:0001263; HP:0000752; HP:0004322	ANKRD11
SCV004812102	HP:0000486; HP:0004322; HP:0000347; HP:0001263; HP:0011220; HP:0000252; HP:0001252; HP:0000369	ALDH18A1
SCV000993601	HP:0000252; HP:0001263; HP:0001290; HP:0001250; HP:0000010; HP:0012448	H3-3A
SCV000999283	HP:0004220; HP:0001263; HP:0005743; HP:0000717; HP:0000637; HP:0000343; HP:0001238; HP:0030084	ANKRD11
SCV000999289	HP:0001761; HP:0000520; HP:0000430; HP:0001702; HP:0001263; HP:0002714; HP:0001643; HP:0000322; HP:0001250; HP:0100807; HP:0001631; HP:0040163; HP:0000331; HP:0004976; HP:0001762; HP:0002751; HP:0000369; HP:0000365; HP:0001181; HP:0000776; HP:0001252; HP:0004322; HP:0001302; HP:0001273; HP:0000252	DDX3X
SCV000999313	HP:0002197; HP:0000272; HP:0000280; HP:0001249; HP:0003508; HP:0000179	SMARCA2
SCV000999353	HP:0100790; HP:0008897; HP:0002827; HP:0000973; HP:0001181; HP:0005692; HP:0000938; HP:0001252; HP:0000411; HP:0002645; HP:0000252; HP:0000325	PYCR1
SCV002073870	HP:0001875; HP:0004854	VPS45
SCV001905543	HP:0030636	GUCA1A
SCV002073912	HP:0003212; HP:0002960; HP:0002716; HP:0005523; HP:0001369; HP:0002633; HP:0002719; HP:0002205; HP:0004313; HP:0004315; HP:0001744	FAS
SCV002523886	HP:0001873; HP:0040218; HP:0001875; HP:0005523; HP:0002716; HP:0002960; HP:0032154; HP:0004341	FAS
SCV005397082	HP:0002716; HP:0002851; HP:0025502; HP:0033428; HP:0001744; HP:0032300	FAS
SCV003807981	HP:0007162; HP:0006994; HP:0012707; HP:0001290; HP:0002151	ECHS1
SCV002573364	HP:0000218; HP:0003196; HP:0009908; HP:0000470; HP:0005957; HP:0009487; HP:0000340; HP:0000347; HP:0001249; HP:0000160; HP:0009623; HP:0002804; HP:0012385; HP:0000527; HP:0000343; HP:0000252	KLHL7
SCV001905669	HP:0000648; HP:0001138	OPA1
SCV002059166	HP:0001266; HP:0011445; HP:0001999; HP:0000286; HP:0001263; HP:0001276; HP:0002187; HP:0000448; HP:0001264	TH
SCV002073275	HP:0001263; HP:0001257; HP:0100021	RNASEH2C
SCV004013706	HP:0005363; HP:0001510; HP:0006532; HP:0000403	AICDA
SCV002073873	HP:0003510; HP:0001744; HP:0004401; HP:0000938	GPD1
SCV001905572	HP:0002497	SPG7
SCV003841615	HP:0100820	UMOD
SCV001479302	HP:0000657; HP:0001251	SETX
SCV002538612	HP:0011961	MYH11
SCV001905591	HP:0001249; HP:0001257	VAC14
SCV002578157	HP:0001263	CHD3
SCV002576799	HP:0001250; HP:0001510; HP:0001637; HP:0001270; HP:0002353	GRIN2D
SCV001441531	HP:0010851; HP:0007359; HP:0002353; HP:0002104; HP:0006813; HP:0010841; HP:0000961; HP:0002421	SCN2A
SCV001480448	HP:0001249; HP:0000717; HP:0000750; HP:0000957	LZTR1
SCV005419312	HP:0000943	GLB1
SCV002012185	HP:0001999; HP:0001249; HP:0001763; HP:0000750; HP:0000369; HP:0000028; HP:0002194; HP:0000256; HP:0001249; HP:0010862	PIK3CA
SCV001448922	HP:0002007; HP:0000587; HP:0002463; HP:0002427; HP:0002028; HP:0001988; HP:0001954; HP:0005406; HP:0001250; HP:0000750; HP:0410252; HP:0009088; HP:0001290; HP:0004322; HP:0000268; HP:0000490; HP:0001263; HP:0003128	ANK2
SCV003842226	HP:0001263; HP:0000252; HP:0007360; HP:0025646	TUBB2B
SCV001622689	HP:0001263; HP:0001249; HP:0000733; HP:0003763; HP:0000750	H4C5
SCV005873603	HP:0000750; HP:0000717	AP5Z1
SCV003925657	HP:0001256; HP:0011342; HP:0007359; HP:0001250	KCNT1
SCV001429026	HP:0011344; HP:0002355; HP:0002197; HP:0001344	CASK
SCV005368436	HP:0000268; HP:0002280; HP:0012443	MYLK
SCV002059170	HP:0001250; HP:0001290	MBOAT7
SCV001905647	HP:0007754; HP:0030643	BEST1
SCV001447807	HP:0000548; HP:0002322	RPGR
SCV005382488	HP:0000707	AMPD2
SCV002318612	HP:0001263; HP:0001256; HP:0000256; HP:0000695; HP:0000826	NSD1
SCV001762196	HP:0000252; HP:0000286; HP:0000431; HP:0000486; HP:0000490; HP:0000711; HP:0001249; HP:0001263	DLG3
SCV005873703	HP:0000750; HP:0000729; HP:0000708	FLG
SCV001190148	HP:0003139	IKZF1
SCV001190208	HP:0000924; HP:0002718; HP:0002850; HP:0004315; HP:0004429	TERT
SCV002572736	HP:0030680; HP:0002949; HP:0100711; HP:0002414; HP:0002766; HP:0002650; HP:0000912; HP:0001388	NADSYN1
SCV002573207	HP:0001263; HP:0000750; HP:0000729; HP:0004482; HP:0002007; HP:0000294; HP:0000325; HP:0005274; HP:0010804; HP:0000179; HP:0000494; HP:0000316; HP:0000218	FGFR3
SCV004175964	HP:0007270; HP:0007334; HP:0002650; HP:0010864; HP:0001285	GABRB3
SCV004047862	HP:0003560	BAG3
SCV002318617	HP:0001250; HP:0001249	CNTNAP2
SCV002073036	HP:0002376; HP:0009830; HP:0010571	PEX6
SCV003845303	HP:0000646; HP:0007099; HP:0008619; HP:0000592; HP:0002376; HP:0001508; HP:0001263; HP:0009890; HP:0000369; HP:0000275; HP:0000358; HP:0000411; HP:0007814; HP:0000488; HP:0004322; HP:0000486	PEX6
SCV001447402	HP:0001263; HP:0200134; HP:0001249	ALDH7A1
SCV005873643	HP:0000750; HP:0000717; HP:0000505	ABCA4
SCV003807697	HP:0040276	AR
SCV005368390	HP:0000546	PHYH
SCV001447014	HP:0000510	MERTK
SCV001446713	HP:0000548	CNGA3
SCV005419395	HP:0001250; HP:0001263; HP:0000750; HP:0004322; HP:0012221	KLHL20
SCV002572820	HP:0000093	COL4A5
SCV002548646	HP:0000717; HP:0001249; HP:0001513; HP:0000718	DNAJC12
SCV001446426	HP:0000252; HP:0001249; HP:0001250; HP:0000648; HP:0002066	RHOBTB2
SCV002012267	HP:0001250; HP:0010862; HP:0002194; HP:0001249; HP:0000252; HP:0001256	RHOBTB2
SCV001444859	HP:0001263; HP:0001249; HP:0000717; HP:0001252; HP:0000708; HP:0000325; HP:0000307; HP:0004467	ANKRD11
SCV002577730	HP:0001999; HP:0007018; HP:0000824; HP:0000750; HP:0010522; HP:0000268; HP:0000729	ANKRD11
SCV002058908	HP:0000505; HP:0000479	AIPL1
SCV001446591	HP:0001251; HP:0001251; HP:0001258	SPAST
SCV003807662	HP:0000403; HP:0001744; HP:0002254; HP:0004313; HP:0011108; HP:0001409; HP:0001392; HP:0006532	NFKB1
SCV001622698	HP:0002652; HP:0004322; HP:0006385; HP:0003521; HP:0000765	CFAP410
SCV001447531	HP:0011344; HP:0001250	WWOX
SCV004027771	HP:0011003; HP:0000107; HP:0000822; HP:0006000	PKD1
SCV001480105	HP:0000365	MARVELD2
SCV003841765	HP:0001392; HP:0002719; HP:0008587; HP:0000826; HP:0004724	MARVELD2
SCV005368239	HP:0002342; HP:0002197; HP:0001250	GRIN2A
SCV001446414	HP:0001288; HP:0002370; HP:0001260	GNE
SCV002521404	HP:0000124	KCNJ1
SCV005873767	HP:0000750; HP:0000717; HP:0001263	KCNJ1
SCV005368336	HP:0000365; HP:0010049; HP:0000822; HP:0010743; HP:0000510; HP:0010571	PHYH
SCV001447852	HP:0000365; HP:0000510	PCDH15
SCV002014729	HP:0010862; HP:0000750; HP:0001249; HP:0001250; HP:0001256	SCAMP5
SCV003804825	HP:0001263	TPP1
SCV001447849	HP:0001252; HP:0001324; HP:0002015; HP:0002093; HP:0001315	SH3TC2
SCV001762203	HP:0001258	KIF1C
SCV002058226	HP:0001290; HP:0001250	SLC19A3
SCV004244369	HP:0006926; HP:0002352; HP:0002415	EIF2B5
SCV005046429	HP:0000787; HP:0012622	CLDN16
SCV004698119	HP:0006532; HP:0002719; HP:0009381; HP:0004322; HP:0001252	FBXW11
SCV005873647	HP:0000750; HP:0000717; HP:0007018	SACS
SCV001447362	HP:0200134; HP:0002283; HP:0002350; HP:0000505; HP:0002015	COQ4
SCV001447121	HP:0000708; HP:0000736; HP:0001256; HP:0007015; HP:0002465	TBCK
SCV001480163	HP:0000510	CNGB1
SCV002578014	HP:0006711; HP:0001698; HP:0001541; HP:0000158; HP:0000194; HP:0010880; HP:0012704; HP:0002652	FIG4
SCV001250896	HP:0000750; HP:0001263; HP:0002194; HP:0007010; HP:0001763; HP:0000369; HP:0001252	SETD5
SCV005870966	HP:0012069; HP:0000280	GALNS
SCV004176678	HP:0003549	DUOX2
SCV005368148	HP:0002373	SCN1A
SCV005329441	HP:0000707	CSNK2B
SCV001447384	HP:0001263	RHOBTB2
SCV002318584	HP:0001250; HP:0001249	UFSP2
SCV004048539	HP:0000707	UFSP2
SCV005062038	HP:0001250; HP:0001249; HP:0002355	NPRL3
SCV004697869	HP:0007334; HP:0011174; HP:0011167; HP:0011343; HP:0007359	SZT2
SCV001446451	HP:0001260; HP:0001272; HP:0002070; HP:0001271	SPG7
SCV002572988	HP:0001251	SPG7
SCV002058696	HP:0003498; HP:0002938; HP:0008905; HP:0002652	PHEX
SCV001366087	HP:0000790; HP:0000097; HP:0000793	COL4A5
SCV004100813	HP:0000718	NAGLU
SCV001364072	HP:0000252; HP:0004322; HP:0000486; HP:0001263; HP:0000718	CA2
SCV002521766	HP:0004322; HP:0000252; HP:0001263; HP:0001876; HP:0000086; HP:0004712; HP:0000824; HP:0005528; HP:0001972; HP:0000953; HP:0001508	FANCA
SCV003841718	HP:0001250; HP:0010864; HP:0000501; HP:0000729; HP:0200055; HP:0001773; HP:0004879; HP:0007988	WDR45
SCV001429945	HP:0001263; HP:0011918; HP:0001382; HP:0000767; HP:0001252; HP:0000218; HP:0002007	NFIX
SCV001429977	HP:0000716; HP:0001270; HP:0000736; HP:0001256; HP:0002650; HP:0000750	DDX3X
SCV001430064	HP:0007018; HP:0000733; HP:0001256	CDK13
SCV002577685	HP:0000286; HP:0001999; HP:0000581; HP:0000508; HP:0000506; HP:0004322; HP:0001263	CDK13
SCV003841301	HP:0001999	CDK13
SCV001430072	HP:0000365; HP:0001929; HP:0001263; HP:0001252; HP:0000407; HP:0025356; HP:0001250; HP:0001385; HP:0001332; HP:0000252; HP:0002020; HP:0001252	AFG2B
SCV001430121	HP:0001263; HP:0001250; HP:0000750; HP:0000717	SETD1B
SCV001430133	HP:0000365; HP:0100021; HP:0002015; HP:0000505; HP:0025356; HP:0001385; HP:0001264; HP:0000252; HP:0001385; HP:0001332; HP:0000252; HP:0002020; HP:0001252; HP:0000407; HP:0025356; HP:0001250	AFG2B
SCV001446629	HP:0000648; HP:0000510	SSBP1
SCV002521243	HP:0000546; HP:0000648	SSBP1
SCV004244366	HP:0000822; HP:0000093; HP:0000112; HP:0000090; HP:0000083; HP:0004719; HP:0000648	SSBP1
SCV002011967	HP:0002194; HP:0001999; HP:0001249; HP:0010862; HP:0001263; HP:0005280; HP:0000750; HP:0000252	DDX3X
SCV003841888	HP:0001249; HP:0000750; HP:0002194; HP:0010862; HP:0000252	MTSS2
SCV001448000	HP:0001257; HP:0002064; HP:0010551	HPDL
SCV001430674	HP:0001250; HP:0001249	SMARCA2
SCV002012207	HP:0001263; HP:0000776; HP:0001999; HP:0000126; HP:0000158; HP:0001537; HP:0011003; HP:0000486	SOS1
SCV003841483	HP:0004482; HP:0000337; HP:0004322; HP:0011220; HP:0001620	PTPN11
SCV002522851	HP:0000325; HP:0004322; HP:0001252; HP:0000821; HP:0000750; HP:0004325; HP:0000729	NARS1
SCV004013546	HP:0004322	ROR2
SCV004101661	HP:0000790; HP:0000093	COL4A5
SCV002578020	HP:0008947; HP:0002518; HP:0006970; HP:0002415; HP:0002421; HP:0000750; HP:0004305; HP:0001263; HP:0001427	ALDH5A1
SCV002577732	HP:0000729; HP:0001256; HP:0001999; HP:0002020; HP:0000540; HP:0000483; HP:0000486; HP:0000750	GRIN2B
SCV001444029	HP:0001263; HP:0100543; HP:0001250; HP:0001298; HP:0004322; HP:0001508; HP:0000252; HP:0002750; HP:0000689; HP:0001572; HP:0000767; HP:0001763; HP:0000565; HP:0002019; HP:0010769; HP:0000960	KDM6A
SCV001446441	HP:0011675	DSP
SCV001446453	HP:0001272; HP:0002073; HP:0002075; HP:0100321	ANO10
SCV001446753	HP:0001265; HP:0002273; HP:0003474; HP:0003701; HP:0007002	DNM2
SCV001446797	HP:0000510	RDH12
SCV001447274	HP:0000083; HP:0003128; HP:0006558; HP:0006583; HP:0045040	ACAD9
SCV002522905	HP:0001250; HP:0002126; HP:0012759; HP:0002539; HP:0025487; HP:0002060	PANK2
SCV001447699	HP:0000533; HP:0000546; HP:0007754	IFT140
SCV001447870	HP:0002804	TTN
SCV001447900	HP:0001541; HP:0001789; HP:0002202	FOXP3
SCV005368279	HP:0001385; HP:0001762; HP:0001274; HP:0001508; HP:0001249; HP:0002650; HP:0032677; HP:0001263; HP:0001647; HP:0002197; HP:0000252	SPAST
SCV001480217	HP:0001249; HP:0001250; HP:0010808	CSNK2B
SCV004027704	HP:0001302; HP:0010864; HP:0002069; HP:0011343; HP:0100021; HP:0000252; HP:0020221; HP:0002650; HP:0000648; HP:0032794	TUBA1A
SCV003842138	HP:0001251; HP:0001271; HP:0002352; HP:0000819; HP:0003765; HP:0000822	SORD
SCV004803218	HP:0003693; HP:0007010; HP:0001337; HP:0003401	SORD
SCV001622626	HP:0000729; HP:0001263	GABRB3
SCV002058373	HP:0030233; HP:0001374; HP:0003236; HP:0006149; HP:0001220; HP:0001324; HP:0003198; HP:0030095; HP:0002091; HP:0002650	COL6A1
SCV004100800	HP:0000750	PHKA2
SCV001762144	HP:0031958	PNPLA6
SCV002058576	HP:0001283; HP:0001250; HP:0001263; HP:0001285	SATB1
SCV005368075	HP:0003072; HP:0000121	SLC34A1
SCV002587040	HP:0002007; HP:0002194; HP:0000717; HP:0007018; HP:0000256; HP:0000316; HP:0006863; HP:0002474; HP:0005280; HP:0002342; HP:0000750	B9D1
SCV005373689	HP:0001871	FANCG
SCV004176697	HP:0033127	GFPT1
SCV001905668	HP:0000252; HP:0000486; HP:0000708; HP:0000733; HP:0000750; HP:0001252; HP:0001263; HP:0006532; HP:0040081	PRKAR1B
SCV002012259	HP:0000086; HP:0001999; HP:0001250; HP:0008724; HP:0000013; HP:0001249; HP:0001643	WDR37
SCV002073105	HP:0004804; HP:0000980	GPI
SCV001762160	HP:0000365; HP:0000478; HP:0000822; HP:0001298; HP:0002076; HP:0003474; HP:0005108; HP:0030880; HP:0100659	HTRA1
SCV001787151	HP:0000007; HP:0000407; HP:0008529; HP:0004463	OTOF
SCV005368226	HP:0002179; HP:0001288; HP:0000545; HP:0031936; HP:0011344; HP:0002373; HP:0001252; HP:0001028; HP:0000486; HP:0007359; HP:0001344	MEF2C
