ID	HPO_Terms	Diagnostic_Genes
UDN596325	HP:0011246; HP:0011342; HP:0001607; HP:0001954; HP:0012225; HP:0012368; HP:0012450; HP:0012794; HP:0003552; HP:0004482; HP:0006067; HP:0410297; HP:0000729; HP:0001063; HP:0000325; HP:0000394; HP:0001290; HP:0002317; HP:0002376; HP:0002474	Undiagnosed
UDN970218	HP:0000708; HP:0000718; HP:0000020; HP:0001250; HP:0001332; HP:0001513; HP:0002317; HP:0002383; HP:0002448; HP:0002650; HP:0100660; HP:0100710; HP:0003324; HP:0006887; HP:0007272; HP:0010841; HP:0032264	Undiagnosed
UDN835803	HP:0001263; HP:0001508; HP:0001510; HP:0012537; HP:0001943; HP:0002960; HP:0004313; HP:0002829; HP:0000846	Undiagnosed
UDN229617	HP:0001348; HP:0000256; HP:0000286; HP:0000463; HP:0000486; HP:0000508; HP:0000664; HP:0000729; HP:0000956; HP:0000957; HP:0001249; HP:0001250; HP:0004324; HP:0002714; HP:0007509; HP:0010535; HP:0012469; HP:0100704; HP:0001780; HP:0002020	Undiagnosed
UDN179907	HP:0001263; HP:0001274; HP:0001513; HP:0002970; HP:0004324; HP:0000483; HP:0001629; HP:0002085; HP:0100258; HP:0000545; HP:0000717; HP:0001159; HP:0002282	Undiagnosed
UDN118352	HP:0001513; HP:0007971; HP:0008751; HP:0010535; HP:0011227; HP:0001649; HP:0002098; HP:0002110; HP:0002240; HP:0000995; HP:0003201; HP:0003712; HP:0004324; HP:0005425	Undiagnosed
UDN430937	HP:0001528; HP:0000646; HP:0000953; HP:0001000; HP:0010618; HP:0025293; HP:0025388; HP:0000324; HP:0000508	Undiagnosed
UDN544158	HP:0000826; HP:0000938; HP:0001065; HP:0001166; HP:0001245; HP:0001249; HP:0001250; HP:0002190; HP:0002579; HP:0002650; HP:0002720; HP:0001763; HP:0001765; HP:0002075; HP:0001519; HP:0001533; HP:0010487; HP:0000486	Undiagnosed
UDN531802	HP:0000365	Undiagnosed
UDN227483	HP:0100806; HP:0200029; HP:0200149; HP:0000028; HP:0001268; HP:0001273; HP:0001289; HP:0001482; HP:0001541; HP:0000573; HP:0000767; HP:0000787; HP:0000969; HP:0002204; HP:0002354; HP:0002378; HP:0002500; HP:0002615; HP:0002625; HP:0002729; HP:0002756; HP:0006946; HP:0007787; HP:0008419; HP:0008940; HP:0010741; HP:0010742; HP:0011151; HP:0011227; HP:0011902; HP:0011944; HP:0012143; HP:0012378; HP:0012490; HP:0030081; HP:0030156; HP:0030782; HP:0040081; HP:0040160; HP:0100018; HP:0002953; HP:0003202; HP:0003281; HP:0003565; HP:0004386; HP:0005225; HP:0006610; HP:0001698; HP:0001717; HP:0001733; HP:0001824; HP:0001876; HP:0001903; HP:0001954; HP:0001971; HP:0002039; HP:0002059; HP:0002079; HP:0002088; HP:0002118; HP:0002119	Undiagnosed
UDN664435	HP:0004482; HP:0006334; HP:0001263; HP:0001290; HP:0001531; HP:0000565; HP:0000639; HP:0000680; HP:0000218; HP:0000286; HP:0000337; HP:0000540; HP:0006855; HP:0011471; HP:0002194; HP:0002421; HP:0002457; HP:0002870; HP:0002059; HP:0002078; HP:0002080; HP:0012450; HP:0031831; HP:0032098; HP:0100275	Undiagnosed
UDN628212	HP:0002208; HP:0002240; HP:0002376; HP:0002538; HP:0002572; HP:0002761; HP:0002857; HP:0001688; HP:0002035; HP:0002063; HP:0002118; HP:0002119; HP:0002120; HP:0002133; HP:0000577; HP:0000695; HP:0000729; HP:0000855; HP:0001051; HP:0001065; HP:0001250; HP:0100543; HP:0100716; HP:0100952; HP:0200048; HP:0006794; HP:0006855; HP:0006863; HP:0006895; HP:0006958; HP:0007018; HP:0007030; HP:0008283; HP:0008850; HP:0009804; HP:0010807; HP:0010843; HP:0011166; HP:0011351; HP:0002944; HP:0003015; HP:0003115; HP:0004626; HP:0006297; HP:0006335; HP:0011496; HP:0011703; HP:0012370; HP:0012450; HP:0012703; HP:0040160; HP:0100512; HP:0001254; HP:0001260; HP:0001268; HP:0001273; HP:0001279; HP:0001317; HP:0001337; HP:0001348; HP:0001397; HP:0000137; HP:0000183; HP:0000252; HP:0000303; HP:0000369; HP:0000458; HP:0000484; HP:0000506	Undiagnosed
UDN664278	HP:0002392; HP:0001336; HP:0001631; HP:0002069; HP:0007074; HP:0011168; HP:0011198; HP:0000613; HP:0000648; HP:0000649; HP:0000484	Undiagnosed
UDN182712	HP:0001288; HP:0001757; HP:0031825; HP:0003701; HP:0004347; HP:0006801; HP:0010549; HP:0002464	Undiagnosed
UDN523337	HP:0000750; HP:0000938; HP:0001250; HP:0001263; HP:0001508; HP:0003648; HP:0004913; HP:0012758	Undiagnosed
UDN056750	HP:0002716; HP:0001369; HP:0002110; HP:0002960; HP:0004432; HP:0005425	Undiagnosed
UDN518119	HP:0001639; HP:0003128; HP:0003344; HP:0002353; HP:0007204; HP:0008281; HP:0008619; HP:0030746; HP:0000519	Undiagnosed
UDN174376	HP:0004324; HP:0002360; HP:0007018; HP:0007441; HP:0010522; HP:0010794; HP:0010837; HP:0010862; HP:0000098; HP:0000256; HP:0000316; HP:0000455; HP:0000637; HP:0000708; HP:0000719; HP:0000736; HP:0011967; HP:0045035; HP:0001328; HP:0001513	Undiagnosed
UDN885300	HP:0009019; HP:0001611; HP:0001824; HP:0003198; HP:0003419; HP:0000175; HP:0001260; HP:0030319	Undiagnosed
UDN696664	HP:0000717; HP:0000733; HP:0001010; HP:0001249; HP:0012469; HP:0001288; HP:0001344	Undiagnosed
UDN527316	HP:0002015; HP:0002019; HP:0002027; HP:0000821; HP:0002376; HP:0002578; HP:0002579; HP:0001250; HP:0001298; HP:0001332; HP:0001337; HP:0004755; HP:0006532; HP:0012332; HP:0025406; HP:0031801; HP:0000020	Undiagnosed
UDN622351	HP:0001263; HP:0001332; HP:0002376; HP:0002487; HP:0002015; HP:0005957	Undiagnosed
UDN107033	HP:0001252; HP:0001263; HP:0000577; HP:0034678; HP:0000486	Undiagnosed
UDN249682	HP:0002019; HP:0002066; HP:0002073; HP:0000498; HP:0000716; HP:0000739; HP:0001251; HP:0001260; HP:0007240	Undiagnosed
UDN920634	HP:0002510; HP:0001250; HP:0001263; HP:0001385; HP:0000486; HP:0012650; HP:0006821; HP:0002015; HP:0002079	Undiagnosed
UDN499858	HP:0100952; HP:0200055; HP:0008081; HP:0010946; HP:0011471; HP:0001636; HP:0001642; HP:0001659; HP:0001662; HP:0001688; HP:0001773; HP:0002020; HP:0002144; HP:0002245; HP:0002321; HP:0002359; HP:0002392; HP:0002566; HP:0002616; HP:0002650; HP:0002705; HP:0011712; HP:0012418; HP:0012432; HP:0012450; HP:0012452; HP:0012583; HP:0012675; HP:0012703; HP:0012708; HP:0012841; HP:0012890; HP:0030190; HP:0030895; HP:0040174; HP:0100309; HP:0002925; HP:0003749; HP:0004209; HP:0004322; HP:0004374; HP:0004712; HP:0005133; HP:0005180; HP:0005214; HP:0005216; HP:0005484; HP:0000670; HP:0000821; HP:0000960; HP:0000961; HP:0000980; HP:0001182; HP:0001249; HP:0000010; HP:0000011; HP:0000076; HP:0000126; HP:0000219; HP:0000252; HP:0000316; HP:0000319; HP:0000325; HP:0000337; HP:0000407	Undiagnosed
UDN188464	HP:0001840; HP:0001954; HP:0002121; HP:0000609; HP:0000717; HP:0000286; HP:0003763; HP:0004209; HP:0012171; HP:0012389; HP:0030812; HP:0002883; HP:0008551; HP:0010055; HP:0001263; HP:0001344	Undiagnosed
UDN534460	HP:0012393; HP:0030127; HP:0100494; HP:0100502; HP:0002960; HP:0000421; HP:0100607; HP:0002257; HP:0002321; HP:0002720; HP:0001880; HP:0001892; HP:0002018; HP:0002020; HP:0002099; HP:0000739	Undiagnosed
UDN422278	HP:0000316; HP:0002779; HP:0005280; HP:0000717; HP:0002780; HP:0000846; HP:0012378; HP:0002353; HP:0002572; HP:0000975; HP:0011470; HP:0002474; HP:0002312; HP:0001252; HP:0000369; HP:0040083; HP:0001263; HP:0030081; HP:0000463; HP:0000960; HP:0025069; HP:0000522; HP:0000508; HP:0001631; HP:0002870; HP:0003072; HP:0002714; HP:0001845; HP:0000565	Undiagnosed
UDN499397	HP:0006913; HP:0007366; HP:0008278; HP:0008855; HP:0011227; HP:0000252; HP:0000294; HP:0003452; HP:0003565; HP:0004322; HP:0004325; HP:0004398; HP:0005401; HP:0005487; HP:0005528; HP:0005561; HP:0012104; HP:0012130; HP:0012448; HP:0012503; HP:0012505; HP:0012649; HP:0012703; HP:0012726; HP:0012766; HP:0040184; HP:0040231; HP:0002363; HP:0002365; HP:0002718; HP:0001596; HP:0001873; HP:0001875; HP:0001876; HP:0001888; HP:0001903; HP:0001954; HP:0002013; HP:0002014; HP:0002090; HP:0002107; HP:0002110; HP:0002118; HP:0002119; HP:0001263; HP:0001317; HP:0001342; HP:0100738; HP:0100952; HP:0000967	Undiagnosed
UDN840516	HP:0000988; HP:0002960; HP:0004311; HP:0001250; HP:0000100; HP:0020133; HP:0031273; HP:0031368; HP:0033223	Undiagnosed
UDN614067	HP:0000126; HP:0032152; HP:0001328; HP:0000750; HP:0002194	Undiagnosed
UDN554843	HP:0002829; HP:0002875; HP:0003326; HP:0100749; HP:0032323; HP:0033834	Undiagnosed
UDN262867	HP:0002015; HP:0002036; HP:0002059; HP:0002141; HP:0001284; HP:0001324; HP:0003040; HP:0003074; HP:0003118; HP:0003198; HP:0003202; HP:0003236; HP:0003323; HP:0003416; HP:0003445; HP:0003691; HP:0003701; HP:0000822; HP:0000824; HP:0000871; HP:0000017; HP:0000365; HP:0012463; HP:0012531; HP:0030007; HP:0002204; HP:0002418; HP:0002495; HP:0002515; HP:0002613; HP:0002625; HP:0008240	Undiagnosed
UDN011922	HP:0100543; HP:0002415; HP:0000750; HP:0000505; HP:0002076; HP:0001251; HP:0001257; HP:0001270; HP:0001276; HP:0001508	Undiagnosed
UDN693658	HP:0011423; HP:0011991; HP:0025066; HP:0002148; HP:0002355; HP:0002748; HP:0002757; HP:0002823; HP:0002900; HP:0000093; HP:0002979; HP:0003155; HP:0001942; HP:0000829; HP:0000938	Undiagnosed
UDN421697	HP:0000110; HP:0000256; HP:0000264; HP:0000271; HP:0005461; HP:0005832; HP:0005922; HP:0006014; HP:0006337; HP:0006499; HP:0012676; HP:0030084; HP:0040069; HP:0002678; HP:0100771; HP:0002007; HP:0000765; HP:0000772; HP:0000929	Undiagnosed
UDN433540	HP:0030043; HP:0002091; HP:0002808; HP:0003198; HP:0001252; HP:0001265; HP:0001324; HP:0001508; HP:0008458	Undiagnosed
UDN944789	HP:0100704; HP:0011344; HP:0002019; HP:0002020; HP:0002079; HP:0002120; HP:0000582; HP:0001250; HP:0001276; HP:0001537; HP:0002376; HP:0000252; HP:0000253; HP:0000463; HP:0000473	Undiagnosed
UDN322534	HP:0002308; HP:0000176; HP:0000193; HP:0000256; HP:0000316; HP:0000695; HP:0000957; HP:0001156; HP:0004279; HP:0005280; HP:0001263; HP:0001513	Undiagnosed
UDN476784	HP:0100543; HP:0002019; HP:0002045; HP:0002046; HP:0002076; HP:0000581; HP:0000716; HP:0000870; HP:0002378; HP:0002380; HP:0002588; HP:0011967; HP:0012378; HP:0045035; HP:0003011; HP:0003394; HP:0003419; HP:0003546; HP:0005109; HP:0006801; HP:0007911; HP:0008994; HP:0010837; HP:0011168	Undiagnosed
UDN965256	HP:0012450; HP:0031206; HP:0033454; HP:0002353; HP:0002870; HP:0001250; HP:0001263; HP:0001332	Undiagnosed
UDN686410	HP:3000047; HP:0002020; HP:0040090; HP:0100008; HP:0004322; HP:0000238; HP:0000405; HP:0000545; HP:0006897; HP:0009588; HP:0010824; HP:0010826; HP:0000613; HP:0000739; HP:0002315; HP:0002858	Undiagnosed
UDN066647	HP:0025406; HP:0001250; HP:0001289; HP:0001298; HP:0002465	Undiagnosed
UDN486800	HP:0000592; HP:0002757; HP:0002938	Undiagnosed
UDN212054	HP:0000639; HP:0000750; HP:0007240; HP:0008751; HP:0011344; HP:0000252; HP:0000486; HP:0001257; HP:0001270; HP:0001508; HP:0004322	Undiagnosed
UDN964399	HP:0002321; HP:0002354; HP:0002497; HP:0000486; HP:0001260; HP:0001288; HP:0001611; HP:0001618; HP:0002067	Undiagnosed
UDN346107	HP:0000545; HP:0000664; HP:0000752; HP:0000768; HP:0001065; HP:0001249; HP:0003234; HP:0005627; HP:0005863; HP:0001634; HP:0001763; HP:0002019; HP:0012683; HP:0032153; HP:0009778; HP:0010485; HP:0010500; HP:0011304; HP:0001263; HP:0001319; HP:0001324; HP:0001373; HP:0001382; HP:0002280; HP:0002650	Undiagnosed
UDN733052	HP:0001528; HP:0001031; HP:0002194	Undiagnosed
UDN378046	HP:0002943; HP:0004279; HP:0004411; HP:0007992; HP:0002194; HP:0002650; HP:0002761; HP:0002808; HP:0002870; HP:0001489; HP:0012871; HP:0000218; HP:0000220; HP:0000347; HP:0000365; HP:0000545; HP:0001761; HP:0002119; HP:0000767	Undiagnosed
UDN703336	HP:0001082; HP:0001097; HP:0000217; HP:0001698; HP:0002020; HP:0002076; HP:0003401; HP:0004396; HP:0009710; HP:0012186; HP:0030127; HP:0030880; HP:0031480; HP:0002321; HP:0002579; HP:0002650	Undiagnosed
UDN779080	HP:0002076; HP:0002999; HP:0100786; HP:0000736; HP:0001250; HP:0002353; HP:0002579; HP:0001270; HP:0001290; HP:0001315; HP:0001328; HP:0001382; HP:0012332; HP:0012450; HP:0010535	Undiagnosed
UDN835230	HP:0001252; HP:0001270; HP:0001388; HP:0007099; HP:0000160; HP:0000218; HP:0000316; HP:0000582; HP:0000750; HP:0000836; HP:0000938; HP:0002562; HP:0002870	Undiagnosed
UDN078078	HP:0000219; HP:0000426; HP:0000455; HP:0011706; HP:0011951; HP:0012450; HP:0033454; HP:0040075; HP:0002650; HP:0002870; HP:0008366; HP:0008936; HP:0010536; HP:4000072; HP:0000821; HP:0000846; HP:0000873; HP:0001063; HP:0001263; HP:0001284; HP:0001290; HP:0001298	Undiagnosed
UDN512233	HP:0002315; HP:0003077; HP:0003401; HP:0001114; HP:0002028	Undiagnosed
UDN652822	HP:0002202; HP:0002829; HP:0011675; HP:0011991; HP:0003565; HP:0001701; HP:0002099; HP:0011227	Undiagnosed
UDN438486	HP:0002360; HP:0002376; HP:0002714; HP:0001513; HP:0002019; HP:0020206; HP:0025112; HP:0000664; HP:0000708; HP:0000717; HP:0000750; HP:0001182; HP:0001249; HP:0100716; HP:0100810; HP:0200055; HP:0410018; HP:0000350; HP:0004305	Undiagnosed
UDN079633	HP:0002283; HP:0002354; HP:0002362; HP:0002395; HP:0002415; HP:0012164; HP:0012675; HP:0012692; HP:0012698; HP:0006812; HP:0006889; HP:0007020; HP:0007350; HP:0011448; HP:0001260; HP:0001268; HP:0001310; HP:0001342; HP:0001583; HP:0002064; HP:0002079; HP:0002136; HP:0000549; HP:0000641; HP:0000712; HP:0000748; HP:0003487; HP:0000238; HP:0000256; HP:0000508	Undiagnosed
UDN012687	HP:0002315; HP:0002354; HP:0002571; HP:0002572; HP:0012804; HP:0000639; HP:0004322; HP:0010605; HP:0011474; HP:0001251; HP:0001260; HP:0001310; HP:0001337; HP:0002073	Undiagnosed
UDN259786	HP:0000276; HP:0000341; HP:0000365; HP:0000460; HP:0011703; HP:0012505; HP:0012745; HP:0025388; HP:0100021; HP:0100500; HP:0002837; HP:0000579; HP:0000953; HP:0000956; HP:0001263; HP:0001270; HP:0001290; HP:0003212; HP:0003330; HP:0006335; HP:0008551; HP:0011108; HP:0100777; HP:0001634; HP:0002019; HP:0002099; HP:0002110	Undiagnosed
UDN809043	HP:0001250; HP:0001263; HP:0002317; HP:0012444	Undiagnosed
UDN335659	HP:0100852; HP:0000664; HP:0000712; HP:0000729; HP:0000735; HP:0000749; HP:0001955; HP:0012450; HP:0012464; HP:0025162; HP:0030002; HP:0040303; HP:0100034; HP:0003236; HP:0003348; HP:0004313; HP:0006979; HP:0007141; HP:0008358; HP:0010529; HP:0010967; HP:0001256; HP:0001288; HP:0002376; HP:0002396; HP:0002650; HP:0002761	Undiagnosed
UDN966701	HP:0100021; HP:0002883; HP:0000577; HP:0000601; HP:0000729; HP:0001249; HP:0001252; HP:0001256; HP:0001263	Undiagnosed
UDN654075	HP:0001272; HP:0001288; HP:0001317; HP:0001332; HP:0007183; HP:0007325; HP:0007367; HP:0009027; HP:0009118; HP:0009473; HP:0011120; HP:0002987; HP:0003700; HP:0000658; HP:0002172; HP:0002283; HP:0002300; HP:0002307; HP:0002375; HP:0002451; HP:0012048; HP:0012515; HP:0012698; HP:0012751; HP:0012752; HP:0100275; HP:0002015; HP:0002063; HP:0002134; HP:0002140	Undiagnosed
UDN230490	HP:0000712; HP:0000716; HP:0000722; HP:0000750; HP:0000805; HP:0002019; HP:0001250; HP:0012446	Undiagnosed
UDN617562	HP:0003265; HP:0002650; HP:0002870; HP:0001252; HP:0001263; HP:0001324; HP:0001508; HP:0000016; HP:0012431; HP:0012537; HP:0025401; HP:0040261; HP:0001601; HP:0002015; HP:0002019; HP:0002020; HP:0007301	Undiagnosed
UDN173669	HP:0002376; HP:0000219; HP:0001250; HP:0001508; HP:0000319; HP:0001251; HP:0030822; HP:0000218; HP:0001249	Undiagnosed
UDN861462	HP:0000577; HP:0000592; HP:0000771; HP:0001052; HP:0001182; HP:0002213; HP:0002370; HP:0002816; HP:0100813; HP:0002983; HP:0003042; HP:0003307; HP:0004322; HP:0005001; HP:0008070; HP:0009553; HP:0010044; HP:0001288; HP:0001382; HP:0000308; HP:0000316; HP:0000369; HP:0000405; HP:0000431; HP:0000486; HP:0000494; HP:0001763; HP:0001852; HP:0002007; HP:0002099; HP:0002119	Undiagnosed
UDN559421	HP:0002180; HP:0002357; HP:0002378; HP:0002870; HP:0000407; HP:0000501; HP:0000511; HP:0001300; HP:0002019; HP:0012378; HP:0012432; HP:0012444; HP:0003202; HP:0003324	Undiagnosed
UDN708236	HP:0100699; HP:0200042; HP:0003401	Undiagnosed
UDN668292	HP:0000132; HP:0012132; HP:0012143; HP:0030836; HP:0000988; HP:0000992; HP:0001025; HP:0001045; HP:0002910; HP:0005528; HP:0001873; HP:0001876; HP:0001973; HP:0002240; HP:0100539; HP:0410019	Undiagnosed
UDN613196	HP:0001655; HP:0001879; HP:0001988; HP:0002076; HP:0002094; HP:0011703; HP:0011890; HP:0012343; HP:0012418; HP:0012464; HP:0012531; HP:0012668; HP:0030043; HP:0040127; HP:0040130; HP:0001382; HP:0001540; HP:0003546; HP:0004398; HP:0004889; HP:0004901; HP:0005059; HP:0000978; HP:0001058; HP:0008315; HP:0008422; HP:0009827; HP:0010499; HP:0010783	Undiagnosed
UDN395190	HP:0007325; HP:0008936; HP:0010808; HP:0010862; HP:0002174; HP:0002340; HP:0002345; HP:0002360; HP:0002378; HP:0002505; HP:0002544; HP:0011968; HP:0012675; HP:0030186; HP:0000473; HP:0001771; HP:0001824; HP:0002134; HP:0001260; HP:0000733; HP:0000750	Undiagnosed
UDN712735	HP:0000322; HP:0002213; HP:0002659; HP:0002750; HP:0002829; HP:0002857; HP:0001773; HP:0001935; HP:0001974; HP:0004322; HP:0004325; HP:0008450; HP:0008873; HP:0011333; HP:0011471; HP:0011787; HP:0012745; HP:0001382; HP:0001508; HP:0200055	Undiagnosed
UDN026137	HP:0009830; HP:0010535; HP:0003077; HP:0003236; HP:0005978; HP:0006530; HP:0002020; HP:0002091; HP:0002110; HP:0100512; HP:0002875; HP:0025175; HP:0025179	Undiagnosed
UDN450031	HP:0003202; HP:0003323; HP:0002317; HP:0002600; HP:0033466	Undiagnosed
UDN215637	HP:0011024; HP:0011107; HP:0011108; HP:0011134; HP:0004411; HP:0001875; HP:0001903; HP:0002076; HP:0012204; HP:0012735; HP:0025066; HP:0002315; HP:0002360; HP:0002716; HP:0002719; HP:0000155; HP:0100607; HP:0100776; HP:0000716	Undiagnosed
UDN935433	HP:0006855; HP:0008765; HP:0011276; HP:0002321; HP:0002360; HP:0002367; HP:0002460; HP:0005941; HP:0012332; HP:0012450; HP:0030515; HP:0002141; HP:0000505; HP:0000648; HP:0000716	Undiagnosed
UDN320766	HP:0001251; HP:0001260; HP:0001264; HP:0001272; HP:0001310; HP:0001332; HP:0003324; HP:0100543; HP:0012407; HP:0025402; HP:0040272; HP:0040328; HP:0002355; HP:0002395; HP:0002453; HP:0002650; HP:0000012; HP:0002134; HP:0006895; HP:0007015; HP:0011448	Undiagnosed
UDN152832	HP:0008180; HP:0002155; HP:0003202; HP:0003323; HP:0003458; HP:0003560; HP:0004303	Undiagnosed
UDN039904	HP:0002907; HP:0002572; HP:0012734; HP:0000103; HP:0008341	Undiagnosed
UDN085273	HP:0008331; HP:0009045; HP:0001324; HP:0003201; HP:0003710; HP:0012531	Undiagnosed
UDN734018	HP:0001310; HP:0006801; HP:0006895; HP:0007021; HP:0007678; HP:0002949; HP:0004349; HP:0004370; HP:0005640; HP:0005643; HP:0006118; HP:0002280; HP:0002342; HP:0002673; HP:0002678; HP:0002064; HP:0012450; HP:0012708; HP:0012795; HP:0030223; HP:0030329; HP:0100034; HP:0200049; HP:0000324; HP:0000545; HP:0000739	Undiagnosed
UDN886953	HP:0000787; HP:0000822; HP:0001095; HP:0001638; HP:0000112; HP:0002900	Undiagnosed
UDN059943	HP:0007099; HP:0007103; HP:0012523; HP:0012703; HP:0012706; HP:0031164; HP:0000028; HP:0000256; HP:0001263; HP:0001290; HP:0001317; HP:0001355; HP:0100716; HP:0100952; HP:0002360; HP:0002500; HP:0002650; HP:0002870	Undiagnosed
UDN151536	HP:0020174; HP:0025104; HP:0030874; HP:0031225; HP:0031246; HP:0001649; HP:0002020; HP:0002036; HP:0002094; HP:0007565; HP:0002206; HP:0002870; HP:0002875; HP:0003124; HP:0004396; HP:0006530; HP:0001370; HP:0100785; HP:0001000; HP:0001009	Undiagnosed
UDN790115	HP:0000554; HP:0000988; HP:0012220; HP:0030166; HP:0001824; HP:0001888; HP:0003418	Undiagnosed
UDN709102	HP:0001256; HP:0001263; HP:0001290; HP:0007018; HP:0003236; HP:0003401; HP:0002019; HP:0002076; HP:0000085; HP:0000486; HP:0000739; HP:0000750; HP:0012514; HP:0040083; HP:0410017; HP:0002213; HP:0002376; HP:0002719	Undiagnosed
UDN327533	HP:0001250; HP:0001263; HP:0001288; HP:0001290; HP:0001324; HP:0001533; HP:0009941; HP:0011342; HP:0011800; HP:0012745; HP:0030820; HP:0001999; HP:0002069; HP:0002076; HP:0002099; HP:0002121; HP:0000275; HP:0000278; HP:0000343; HP:0002167; HP:0002194; HP:0002315; HP:0002353; HP:0002378; HP:0000678; HP:0000750; HP:0001034	Undiagnosed
UDN511439	HP:0001250; HP:0001252; HP:0001263; HP:0002521; HP:0012469; HP:0000639; HP:0100704	Undiagnosed
UDN696629	HP:0000325; HP:0001508; HP:0001382; HP:0002910; HP:0002578; HP:0004322; HP:0000421; HP:0000824; HP:0001903; HP:0002650; HP:0001395; HP:0002719; HP:0001999; HP:0001955; HP:0002092; HP:0000444; HP:0000506; HP:0000821; HP:0100785; HP:0000430	Undiagnosed
UDN453959	HP:0200085; HP:0002100; HP:0002120; HP:0003487; HP:0004887; HP:0001251; HP:0001257; HP:0001268; HP:0001288; HP:0001300; HP:0001336; HP:0001348; HP:0000640; HP:0000649; HP:0000657; HP:0001152; HP:0001250; HP:0002172; HP:0002300; HP:0002344; HP:0002445; HP:0002464; HP:0000298; HP:0000407; HP:0000511; HP:0012049; HP:0006879; HP:0006915; HP:0007256; HP:0010845; HP:0010850; HP:0011448	Undiagnosed
UDN513001	HP:0001601; HP:0001763; HP:0002571; HP:0002761; HP:0000565; HP:0009110; HP:0010448; HP:0010536; HP:0011471; HP:0004467; HP:0005214; HP:0500044; HP:3000067; HP:0001290; HP:0001491; HP:0000278; HP:0000324; HP:0000347; HP:0000470; HP:0000473; HP:0000486; HP:0025586; HP:0040045	Undiagnosed
UDN111861	HP:0000047; HP:0000168; HP:0000194; HP:0000218; HP:0000252; HP:0000275; HP:0000276; HP:0000286; HP:0000326; HP:0000337; HP:0000431; HP:0001290; HP:0001317; HP:0001382; HP:0001384; HP:0001530; HP:0006863; HP:0007502; HP:0007680; HP:0008454; HP:0010663; HP:0010836; HP:0010837; HP:0010845; HP:0011343; HP:0011968; HP:0012343; HP:0012473; HP:0012693; HP:0012703; HP:0012803; HP:0030190; HP:0032152; HP:0002188; HP:0002208; HP:0002224; HP:0002307; HP:0002421; HP:0002500; HP:0001612; HP:0001655; HP:0002020; HP:0002059; HP:0002118; HP:0000670; HP:0000965; HP:0001137; HP:0100659; HP:0100702; HP:0200136; HP:0003115; HP:0003199; HP:0003202; HP:0003758; HP:0003777; HP:0004303; HP:0004322; HP:0004325; HP:0004779; HP:0004948	Undiagnosed
UDN170532	HP:0000505; HP:0001385; HP:0006688; HP:0010782; HP:0003502; HP:0003508; HP:0004322; HP:0004324; HP:0005101	Undiagnosed
UDN866441	HP:0011800; HP:0040115; HP:0040182; HP:0045075; HP:0000662; HP:0000826; HP:0000010; HP:0000012; HP:0000081; HP:0000126; HP:0000218; HP:0000233; HP:0000319; HP:0000369; HP:0000396; HP:0000410; HP:0000483; HP:0000490; HP:0000494; HP:0004207; HP:0004209; HP:0004322; HP:0004411; HP:0001279; HP:0007010; HP:0007787; HP:0007994; HP:0011266; HP:0011342; HP:0002076	Undiagnosed
UDN156664	HP:0001272; HP:0001288; HP:0031867; HP:0033454; HP:0200049; HP:0006895; HP:0002300; HP:0002307	Undiagnosed
UDN131084	HP:0000211; HP:0001324; HP:0001369; HP:0001596; HP:0002204; HP:0002625; HP:0001609; HP:0001822; HP:0001863; HP:0002015; HP:0002076; HP:0009473; HP:0100249; HP:0100724; HP:0200035; HP:0000988	Undiagnosed
UDN540679	HP:0003457; HP:0003691; HP:0000767; HP:0001324; HP:0200136	Undiagnosed
UDN343939	HP:0000565; HP:0000646; HP:0000675; HP:0000708; HP:0000732; HP:0000739; HP:0000744; HP:0000750; HP:0000752; HP:0001252; HP:0001263; HP:0001572; HP:0001592; HP:0000252; HP:0000343; HP:0000400; HP:0000405; HP:0000486; HP:0000545; HP:0007018; HP:0008947; HP:0009237; HP:0009836; HP:0010862; HP:0010863; HP:0010865; HP:0011443; HP:0001763; HP:0001771; HP:0001852; HP:0002019; HP:0002099; HP:0002194; HP:0002317; HP:0002342; HP:0002474; HP:0002719; HP:0012433; HP:0012471; HP:0030223; HP:0100025	Undiagnosed
UDN463885	HP:0005575; HP:0002232; HP:0001045; HP:0001047; HP:0001973; HP:0001369; HP:0100279	Undiagnosed
UDN676497	HP:0000278; HP:0001252; HP:0002119; HP:0033454; HP:0001263	Undiagnosed
UDN185245	HP:0003236; HP:0003540; HP:0000421; HP:0000699; HP:0000978; HP:0001010; HP:0012450; HP:0012530; HP:0012805; HP:0007663; HP:0007894	Undiagnosed
UDN689233	HP:0006808; HP:0001252; HP:0001270; HP:0001324; HP:0011968; HP:0012378; HP:0200136	Undiagnosed
UDN576953	HP:0000664; HP:0002907; HP:0003073; HP:0003077; HP:0003124; HP:0003128; HP:0004313; HP:0001894; HP:0002020; HP:0002120; HP:0100512; HP:0012448; HP:0012450; HP:0012469; HP:0025335; HP:0030880; HP:0001250; HP:0001252; HP:0001263; HP:0001298; HP:0001508; HP:0008619; HP:0000093; HP:0000097; HP:0000252; HP:0000278; HP:0000358; HP:0000463; HP:0002254; HP:0002307; HP:0002360; HP:0002714	Undiagnosed
