ID	HPO_Terms	Diagnostic_Genes
D_284361	HP:0004691; HP:0004327; HP:0000729; HP:0009650; HP:0000664	PTCHD1
D_415439	HP:0001999; HP:0005490; HP:0001263; HP:0011398; HP:0100602	NSD1
D_284380	HP:0004691; HP:0000356; HP:0001263	SLC16A2
D_284394	HP:0000347; HP:0004303; HP:0001943; HP:0000218; HP:0007359; HP:0001319; HP:0002804; HP:0002011	GLE1
D_284401	HP:0000684; HP:0006297; HP:0000501; HP:0006889; HP:0008897; HP:0005484; HP:0000554; HP:0002633	IFIH1
D_284406	HP:0000708; HP:0008619; HP:0000028; HP:0000750; HP:0003186; HP:0011343; HP:0000411; HP:0000960; HP:0000325	ANKRD11
D_481047	HP:0000753; HP:0001249; HP:0001270	ASXL3
D_284458	HP:0007911; HP:0011097; HP:0002197; HP:0000126; HP:0000815; HP:0005653; HP:0000588; HP:0000832; HP:0005567; HP:0011344	PIGL
D_317241	HP:0007370; HP:0001631; HP:0007633; HP:0008619; HP:0007875; HP:0002803; HP:0011471; HP:0000126; HP:0009099; HP:0000252; HP:0000347; HP:0005562; HP:0001643	CREBBP
D_513852	HP:0001263; HP:0002079; HP:0001250; HP:0002360	MBD5
D_284477	HP:0000750; HP:0007429; HP:0100807; HP:0010511; HP:0000448; HP:0001250; HP:0001533; HP:0002789; HP:0100874	BCS1L
D_284511	HP:0005709; HP:0001596; HP:0006101; HP:0009467; HP:0009372	BHLHA9
D_317297	HP:0100022; HP:0200134; HP:0010864; HP:0012753	NARS2
D_481154	HP:0001263; HP:0000252; HP:0001250	FOXG1
D_481156	HP:0001263; HP:0011343; HP:0012758; HP:0001250	CHD2
D_481168	HP:0002023; HP:0011968; HP:0001252; HP:0001249	CDK8
D_350097	HP:0004691; HP:0001999; HP:0001674; HP:0001531	NIPBL
D_284564	HP:0001251; HP:0002121; HP:0001263	OFD1
D_284568	HP:0000750; HP:0001263; HP:0000218; HP:0000322; HP:0000179; HP:0000431	SETD1A
D_284577	HP:0001508; HP:0011968; HP:0001290; HP:0011344	GRIN2B
D_284603	HP:0000337; HP:0002465; HP:0003508; HP:0004322; HP:0000325	FGFR3
D_350158	HP:0000316; HP:0001263; HP:0001290; HP:0000707; HP:0000286	SETBP1
D_284640	HP:0001344; HP:0001263; HP:0005590	CACNA1E
D_284649	HP:0000324; HP:0001263; HP:0000369; HP:0001264; HP:0003396	CTNNB1
D_284653	HP:0001166; HP:0000347; HP:0001634; HP:0011343; HP:0012095; HP:0000545; HP:0001250	KMT5B
D_284666	HP:0000168; HP:0100702; HP:0002190; HP:0000750; HP:0000964; HP:0011427; HP:0000286; HP:0002705; HP:0007068; HP:0001096; HP:0000252; HP:0000347; HP:0011342; HP:0000609; HP:0000486	OPHN1
D_284672	HP:0000193; HP:0001488; HP:0000494; HP:0002761; HP:0000365; HP:0000218; HP:0000316; HP:0000276; HP:0001572; HP:0003198; HP:0000767; HP:0000307; HP:0000075; HP:0000278	LZTR1; LZTR1; NEB; NEB
D_284673	HP:0000290; HP:0001488; HP:0000494; HP:0002761; HP:0001263; HP:0000365; HP:0000218; HP:0000276; HP:0001572; HP:0003198; HP:0000160; HP:0010808; HP:0000278	NEB
D_284677	HP:0010438; HP:0011304; HP:0000494; HP:0011431; HP:0010864; HP:0004794	CREBBP
D_284730	HP:0001263; HP:0010511; HP:0001763; HP:0001388	BCL11A
D_415813	HP:0003281; HP:0001876; HP:0001744	PSTPIP1
D_383063	HP:0001344; HP:0000717; HP:0001249; HP:0002650	AUTS2
D_252019	HP:0000248; HP:0000316; HP:0001250	TRPM3
D_284810	HP:0000463; HP:0000494; HP:0001263; HP:0000486; HP:0010804	KCNQ3
D_284820	HP:0011097; HP:0002219; HP:0002121; HP:0000252; HP:0000733; HP:0001250; HP:0011398	GABRG2
D_284858	HP:0001597; HP:0000718; HP:0001088; HP:0000405; HP:0001814; HP:0000750; HP:0001808; HP:0001007; HP:0004324; HP:0000527; HP:0002162; HP:0000256; HP:0001513; HP:0000307; HP:0000322; HP:0000664; HP:0001863; HP:0000582; HP:0000076	USP7
D_350403	HP:0001647; HP:0000185; HP:0000272; HP:0011407; HP:0000278	TGFB3
D_350439	HP:0004691; HP:0002625; HP:0001028; HP:0001528; HP:0030242; HP:0001852; HP:0007074; HP:0004936	PIK3CA
D_350446	HP:0001999; HP:0011129; HP:0007371; HP:0001028; HP:0001601; HP:0001319; HP:0011344; HP:0011398	NSD1
D_284911	HP:0000587; HP:0000718; HP:0000750; HP:0000369; HP:0000252; HP:0000358; HP:0000538; HP:0000470; HP:0000219; HP:0000582	ANKRD11
D_284917	HP:0000463; HP:0000494; HP:0000286; HP:0001263; HP:0001800; HP:0000369; HP:0000252; HP:0000358; HP:0000322; HP:0000486; HP:0000506; HP:0000219; HP:0006610	PACS1
D_284932	HP:0006136; HP:0001647; HP:0011546; HP:0002101; HP:0002089; HP:0002079; HP:0001162; HP:0000260; HP:0000463; HP:0000187; HP:0000086; HP:0000368; HP:0000252; HP:0000218; HP:0000960; HP:0000089; HP:0000347; HP:0011718; HP:0001650	DHCR7
D_350470	HP:0012450; HP:0002020; HP:0001263; HP:0000047; HP:0000252; HP:0010535; HP:0001257	TUBA1A
D_481545	HP:0000717; HP:0040196; HP:0012758	CTNNB1
D_284948	HP:0006813; HP:0011343; HP:0002133	CACNA1A
D_284963	HP:0000729; HP:0002028; HP:0000490; HP:0011431; HP:0002079; HP:0002342; HP:0008598; HP:0011343; HP:0006979	SON
D_284990	HP:0008347; HP:0002020; HP:0001290; HP:0001263; HP:0009058; HP:0004891; HP:0004482; HP:0003756; HP:0000486	PPP2R5D
D_481617	HP:0001263; HP:0000238; HP:0001943; HP:0010864; HP:0000252; HP:0000768; HP:0004322	TAOK1
D_285012	HP:0002120; HP:0100704; HP:0002020; HP:0010818; HP:0010864; HP:0005484	SATB1
D_285013	HP:0006808; HP:0000252; HP:0001250; HP:0011344; HP:0002943; HP:0000687	TUBA1A
D_285023	HP:0011356; HP:0001169; HP:0000729; HP:0002092; HP:0002373; HP:0000708; HP:0001831; HP:0011408; HP:0001873; HP:0000735; HP:0001871; HP:0001943; HP:0000252; HP:0000750; HP:0002719; HP:0000582; HP:0001182; HP:0000047	SAMD9
D_285036	HP:0001233; HP:0000383; HP:0007633; HP:0000455; HP:0000567; HP:0000378; HP:0011340; HP:0000612; HP:0008551; HP:0000396; HP:0000237; HP:0000431; HP:0000368	TFAP2A
D_383341	HP:0000455; HP:0000750; HP:0001263; HP:0000369; HP:0000252; HP:0000691; HP:0045025; HP:0011220; HP:0000331; HP:0000486; HP:0000506; HP:0000582; HP:0000431	CDK13
D_285047	HP:0002363; HP:0008772; HP:0000256; HP:0011343; HP:0002943	ARID1A
D_383371	HP:0000729; HP:0000750; HP:0010529; HP:0001249	SCN2A
D_514454	HP:0011471; HP:0001319; HP:0003323; HP:0002093	TRIP4
D_285082	HP:0100022; HP:0001251; HP:0002197; HP:0001263; HP:0000365; HP:0000486	SLC9A6
D_350622	HP:0001631; HP:0008527; HP:0200134; HP:0002121; HP:0010818; HP:0011343; HP:0001629	HNRNPU
D_383401	HP:0012448; HP:0001263; HP:0001252	PURA
D_383403	HP:0001263; HP:0001252; HP:0008755; HP:0000486	ARID1B
D_285110	HP:0011121; HP:0002342; HP:0000252; HP:0007565; HP:0003006	ZNF292
D_285113	HP:0000177; HP:0002539; HP:0000256; HP:0011344	GATAD2B
D_285119	HP:0001999; HP:0000508; HP:0004322	SPART
D_547265	HP:0009710; HP:0002376; HP:0001332; HP:0002415	RNASEH2B
D_285124	HP:0002583; HP:0001010; HP:0007730; HP:0001107; HP:0002650; HP:0001250	SYNGAP1
D_547275	HP:0000729; HP:0002110; HP:0034839; HP:0000256; HP:0000486	ZBTB7A
D_285157	HP:0001233; HP:0005709; HP:0001344; HP:0001332; HP:0000218; HP:0000666; HP:0001252; HP:0010864; HP:0001786; HP:0100018; HP:0001338; HP:0008011; HP:0000253; HP:0002000; HP:0003196	MCOLN1
D_285176	HP:0006109; HP:0000463; HP:0002804; HP:0007110; HP:0000028; HP:0000490; HP:0008873; HP:0011003; HP:0002187; HP:0000343; HP:0000054; HP:0000160; HP:0000336; HP:0011344; HP:0002000; HP:0001182	MAGEL2
D_514598	HP:0032660; HP:0000252; HP:0001302; HP:0032863	WDR62
D_285233	HP:0001290; HP:0001004; HP:0000303; HP:0000252; HP:0000545; HP:0002650; HP:0001250; HP:0011344; HP:0001182	GABRA1
D_285238	HP:0001317; HP:0000496; HP:0001771; HP:0004209; HP:0002419; HP:0011398	LAMA1
D_285243	HP:0000272; HP:0011344; HP:0000664; HP:0000233; HP:0000687	SATB2
D_285246	HP:0000518; HP:0001263; HP:0001250	DYNC1H1
D_285248	HP:0000823; HP:0007308; HP:0000821; HP:0002162; HP:0000995; HP:0011342; HP:0011648; HP:0005978	H1-4
D_285265	HP:0005616; HP:0000729; HP:0002230; HP:0003502; HP:0011343; HP:0005484; HP:0009237	KMT2A
D_285280	HP:0006808; HP:0000028; HP:0011344	CHD3
D_285295	HP:0001090; HP:0000175; HP:0011471; HP:0001382; HP:0000343; HP:0000347; HP:0001270; HP:0000201; HP:0000278; HP:0003026; HP:0004322; HP:0001629	PGM1
D_285317	HP:0000592; HP:0011185; HP:0002659; HP:0011342; HP:0005490; HP:0001537	COL1A2
D_285322	HP:0100267; HP:0002058; HP:0001276; HP:0000076; HP:0011469; HP:0000010; HP:0002553; HP:0000598; HP:0040091; HP:0000964; HP:0000179; HP:0001508; HP:0000508; HP:0100543; HP:0000337; HP:0011968; HP:0002870; HP:0000319; HP:0000219; HP:0031936; HP:0000028; HP:0040019; HP:0001290; HP:0001263; HP:0000189; HP:0002019; HP:0030084; HP:0002194; HP:0000960; HP:0002015; HP:0001212; HP:0002705; HP:0002265; HP:0000431; HP:0000750; HP:0000629; HP:0011094; HP:0004322	KMT2A
D_285325	HP:0000830; HP:0000280; HP:0000800; HP:0006191; HP:0001869; HP:0000268; HP:0002900; HP:0002187; HP:0000158; HP:0000407; HP:0002209	MAGEL2
D_285330	HP:0002066; HP:0002197; HP:0011344	CACNA1A
D_285339	HP:0004337; HP:0002028; HP:0001394; HP:0006517; HP:0000124	IARS1
D_285340	HP:0004337; HP:0002028; HP:0001394; HP:0006517; HP:0011342; HP:0000124	IARS1
D_383652	HP:0000733; HP:0001252; HP:0000219; HP:0002360; HP:0008499; HP:0000463; HP:0005280; HP:0000343; HP:0001263; HP:0000248; HP:0001357; HP:0040262; HP:0000527; HP:0000664; HP:0000377; HP:0000253; HP:0003196	EHMT1
D_514740	HP:0001488; HP:0000824; HP:0000421; HP:0001382; HP:0004322	SHOC2
D_514755	HP:0001249; HP:0000252; HP:0001250	KNL1
D_547528	HP:0001344; HP:0001272; HP:0006855; HP:0010864; HP:0001285	CACNA1A
D_285386	HP:0000286; HP:0011968; HP:0000343; HP:0011343; HP:0008209; HP:0003508	SETBP1
D_285387	HP:0000957; HP:0000256; HP:0009734; HP:0005764; HP:0008209; HP:0003508	NF1
D_514795	HP:0001344; HP:0001263; HP:0001249	DDX3X
D_285424	HP:0000337; HP:0010055; HP:0009902; HP:0004313; HP:0010976; HP:0001913; HP:0000750; HP:0001290; HP:0000054; HP:0003502; HP:0002068; HP:0001212	SAMD9
D_547571	HP:0000540; HP:0000256; HP:0001270; HP:0001328	TAOK1
D_285449	HP:0002286; HP:0005469; HP:0007513; HP:0000252; HP:0100023; HP:0004322	TYRP1
D_285461	HP:0002194; HP:0011139; HP:0002036; HP:0000023; HP:0001840; HP:0007165; HP:0001537; HP:0009062	PSMC3
D_285488	HP:0000159; HP:0000717; HP:0100543; HP:0003781; HP:0002123; HP:0002650; HP:0001250; HP:0000486; HP:0002942	CERT1
D_285489	HP:0000864; HP:0000062; HP:0010946; HP:0001263; HP:0001510; HP:0006849; HP:0010864; HP:0000021; HP:0000609; HP:0001883; HP:0002119	KAT6B
D_285497	HP:0003045; HP:0011446; HP:0009836; HP:0000823; HP:0000494; HP:0002761; HP:0000347; HP:0000767; HP:0000508; HP:0000322; HP:0004322; HP:0002943	KMT2A
D_285508	HP:0000175; HP:0002015; HP:0001252; HP:0001324; HP:0002058; HP:0002790; HP:0001604	CNTNAP1
D_285549	HP:0001018; HP:0002015; HP:0000286; HP:0008872; HP:0000316; HP:0007328; HP:0001250; HP:0002360; HP:0002013	TBL1XR1
D_285556	HP:0001999; HP:0002194; HP:0000750; HP:0003186; HP:0000527; HP:0002162; HP:0011343; HP:0000278; HP:0011819; HP:0001863	SATB2
D_285578	HP:0001371; HP:0001290; HP:0002197; HP:0011344	CACNA1A
D_514956	HP:0000826; HP:0000664; HP:0000574	ARID1B
D_285589	HP:0006988; HP:0000807; HP:0001256; HP:0000256; HP:0000384; HP:0000486	ZIC2
D_285599	HP:0100872; HP:0000248; HP:0000490; HP:0000324; HP:0002020; HP:0001276; HP:0000343; HP:0011343; HP:0001883; HP:0008577; HP:0000076	CREBBP
D_285631	HP:0009117; HP:0001263; HP:0011228; HP:0001319; HP:0011947; HP:0001250; HP:0011344	DNM1
D_285641	HP:0001344; HP:0000718; HP:0007018; HP:0000823; HP:0000750; HP:0000218; HP:0010864; HP:0001653; HP:0000733; HP:0005587; HP:0000411; HP:0002360; HP:0007074	KDM5C
D_285646	HP:0002251; HP:0001274; HP:0009276; HP:0009183; HP:0000400; HP:0000252; HP:0011344	TUBA1A
D_285663	HP:0100321; HP:0006855; HP:0002188; HP:0001276; HP:0011344	WDR45
D_285690	HP:0010628; HP:0002020; HP:0000540; HP:0011342; HP:0001513; HP:0002870	GNAS
D_285713	HP:0000729; HP:0000232; HP:0010803; HP:0002373; HP:0000276; HP:0001250	SCN2A
D_285715	HP:0008872; HP:0002066; HP:0011343	TCF4
D_285718	HP:0007018; HP:0000729; HP:0001263; HP:0001252; HP:0011343; HP:0000486	TCF20
D_515096	HP:0000750; HP:0001263; HP:0011315; HP:0000582	TCF20
D_285724	HP:0001273; HP:0002536; HP:0007370; HP:0010945; HP:0001290; HP:0001263; HP:0000126; HP:0000252; HP:0010808	FOXG1
D_285726	HP:0000028; HP:0011968; HP:0011471; HP:0001290; HP:0011343; HP:0000431	ARID1B
D_285727	HP:0008689; HP:0000414; HP:0004209; HP:0000750; HP:0001263; HP:0000601; HP:0009765; HP:0000252; HP:0011343; HP:0000319; HP:0000653; HP:0001182	KAT6A
D_384040	HP:0001999; HP:0001631; HP:0007099; HP:0011968; HP:0001263; HP:0001256; HP:0011344; HP:0003396	CDK13
D_384070	HP:0200134; HP:0001357; HP:0011344; HP:0000319; HP:0009062	PIGA
D_515175	HP:0000729; HP:0001263; HP:0001252; HP:0001270; HP:0001250	KDM6B
D_285835	HP:0000729; HP:0001169; HP:0001290; HP:0011228; HP:0001382; HP:0000256; HP:0011343; HP:0001085; HP:0100277; HP:0005490; HP:0000486; HP:0011145; HP:0002317	CNOT3
D_285858	HP:0000436; HP:0002019; HP:0001252; HP:0000252; HP:0011343; HP:0001212; HP:0006979; HP:0001956; HP:0001388	DDX3X
D_285863	HP:0001999; HP:0000729; HP:0001263	GNAO1
D_384167	HP:0000377; HP:0002616; HP:0002705; HP:0000272; HP:0011407; HP:0000278	SMAD3
D_285884	HP:0001545; HP:0000175; HP:0002019; HP:0001263; HP:0001510; HP:0000303; HP:0000252; HP:0001655	CSNK2A1
D_285885	HP:0000239; HP:0009319; HP:0002236; HP:0011229; HP:0000637; HP:0000347; HP:0002020; HP:0004691; HP:0000807; HP:0010511; HP:0000175; HP:0001263; HP:0008936; HP:0009464; HP:0010952; HP:0004209	NEDD4L
D_285886	HP:0000718; HP:0001545; HP:0000175; HP:0001263; HP:0005466; HP:0001382; HP:0000276; HP:0006895; HP:0000303; HP:0001655	CSNK2A1
D_515265	HP:0001263; HP:0001249; HP:0000303; HP:0000252; HP:0010282; HP:0000219; HP:0000582	POGZ
D_351434	HP:0003042; HP:0004491; HP:0003510; HP:0011910; HP:0001883	FLNB
D_285907	HP:0001999; HP:0000823; HP:0001263	EEF1A2
D_515292	HP:0012443; HP:0002474; HP:0001256	ZBTB18
D_351462	HP:0000729; HP:0200134; HP:0010864	SLC6A1
D_285932	HP:0000028; HP:0002020; HP:0000316; HP:0000023; HP:0011343; HP:0004875; HP:0004322; HP:0001629	PACS1
D_384253	HP:0000729; HP:0000248; HP:0200134; HP:0011081; HP:0002342; HP:0000664; HP:0000574	ANKRD11
D_482566	HP:0100539; HP:0011471; HP:0010055; HP:0000294; HP:0000010; HP:0002553; HP:0002751; HP:0001508; HP:0010864; HP:0100704; HP:0001433; HP:0200096; HP:0010535; HP:0007370; HP:0000455; HP:0000463; HP:0000252; HP:0011344; HP:0002015; HP:0000110; HP:0000470; HP:0000431; HP:0007325; HP:0001250; HP:0008936; HP:0001188; HP:0011304	KLF7
D_384268	HP:0000957; HP:0001256; HP:0000369; HP:0000278	CBL
D_482574	HP:0009112; HP:0001680; HP:0000776; HP:0001305; HP:0002623; HP:0001629	STAG2
D_286029	HP:0004209; HP:0001252; HP:0011081; HP:0001572; HP:0011342; HP:0001530; HP:0000954; HP:0000319; HP:0000664	WAC
D_286035	HP:0000429; HP:0000463; HP:0004467; HP:0000954; HP:0000664	ANKRD11
D_286055	HP:0005709; HP:0008065; HP:0001647; HP:0001680; HP:0000028; HP:0000767; HP:0000384	GJA1
D_286058	HP:0000750; HP:0011335; HP:0002197; HP:0000212; HP:0001007; HP:0011343	ABCC9
D_286061	HP:0005709; HP:0010055; HP:0000289; HP:0002307; HP:0001263; HP:0009890; HP:0000348; HP:0000752; HP:0002003; HP:0000160; HP:0000486; HP:0004524; HP:0001388; HP:0000368	TCF20
D_286077	HP:0002194; HP:0000750; HP:0002761; HP:0000343; HP:0003196; HP:0000664	KMT2A
D_286084	HP:0000463; HP:0000490; HP:0000540; HP:0003186; HP:0000252; HP:0001357; HP:0002650; HP:0001250; HP:0011344; HP:0000486; HP:0000687	SCN2A
D_548262	HP:0001344; HP:0002019; HP:0001249; HP:0001250; HP:0008070	GATAD2B
D_286139	HP:0000717; HP:0000750; HP:0001263; HP:0000953; HP:0000256; HP:0001328; HP:0000735	PTEN
D_515523	HP:0000316; HP:0000256; HP:0002465; HP:0001328	PPP2R1A
D_482784	HP:0001263; HP:0001252; HP:0001250	FBXO11
D_548325	HP:0000750; HP:0007655; HP:0001249	TCF12
D_351718	HP:0002069; HP:0002014; HP:0002384; HP:0002066; HP:0001385; HP:0002521; HP:0000252; HP:0002068; HP:0012736; HP:0005876; HP:0003423; HP:0008075	SMC1A
D_286191	HP:0001348; HP:0002136; HP:0002169; HP:0002019; HP:0000490; HP:0001332; HP:0000565; HP:0002066; HP:0001263; HP:0001252; HP:0000252; HP:0001270; HP:0002783; HP:0000687	CTNNB1
D_286192	HP:0008744; HP:0000494; HP:0002714; HP:0002020; HP:0011471; HP:0001263; HP:0000316; HP:0002265; HP:0009889; HP:0002162; HP:0000369; HP:0000508; HP:0003547; HP:0002943; HP:0002786; HP:0002781	LZTR1
D_548336	HP:0002571; HP:0000846; HP:0000522; HP:0001271	AAAS
D_482865	HP:0000750; HP:0002465; HP:0001250	SYNGAP1
D_548417	HP:0001883; HP:0000369; HP:0003025; HP:0003027; HP:0001903; HP:0001894; HP:0000691; HP:0001643; HP:0003510; HP:0030799; HP:0002652; HP:0002812; HP:0004325; HP:0001655; HP:0000426; HP:0002778; HP:0020206	PCNT
D_286275	HP:0006934; HP:0000696; HP:0002194; HP:0001611; HP:0009765; HP:0008523; HP:0001328	ANKRD11
D_482885	HP:0010864; HP:0000252; HP:0001257	TUBA1A
D_286289	HP:0002197; HP:0000400; HP:0001548	KCNT1
D_548448	HP:0007018; HP:0000193; HP:0000414; HP:0008734; HP:0000750; HP:0000268; HP:0000494; HP:0000286; HP:0000293; HP:0001263; HP:0000316; HP:0001252; HP:0001382; HP:0000369; HP:0000308; HP:0025502; HP:0001212; HP:0011220; HP:0004322; HP:0011910; HP:0000574	SUZ12
D_548449	HP:0010862; HP:0002194; HP:0000750; HP:0003498; HP:0001263; HP:0000821; HP:0001249; HP:0007178; HP:0001319; HP:0002719	KCNQ3
D_548454	HP:0002015; HP:0002020; HP:0001263; HP:0001601; HP:0000256; HP:0001319; HP:0002779	PURA
D_286363	HP:0010310; HP:0000494; HP:0001789; HP:0001642	LZTR1
D_548511	HP:0000678; HP:0001249; HP:0000256; HP:0000098	PHF21A
D_548514	HP:0002019; HP:0001263; HP:0000348; HP:0001252; HP:0000574	TRIO
D_286372	HP:0001344; HP:0002197; HP:0004626; HP:0011344	STXBP1
D_548547	HP:0100702; HP:0000193; HP:0001488; HP:0000581; HP:0011229; HP:0001821; HP:0002194; HP:0000750; HP:0001263; HP:0000365; HP:0000218; HP:0000316; HP:0000338; HP:0001252; HP:0002187; HP:0001686; HP:0011330; HP:0012370; HP:0034295; HP:0000278; HP:0004442; HP:0002650; HP:0001250; HP:0002000; HP:0000322; HP:0045075; HP:0000219; HP:0000243; HP:0025103; HP:0001629	MGAT2
D_548548	HP:0031834; HP:0000389; HP:0003199; HP:0002194; HP:0000750; HP:0020045; HP:0001263; HP:0000218; HP:0002150; HP:0010485; HP:0000540; HP:0000316; HP:0001252; HP:0000369; HP:0000319; HP:0000233	SETD5
D_286428	HP:0100851; HP:0002814; HP:0001344; HP:0002353; HP:0001263; HP:0001513; HP:0009623; HP:0002558; HP:0001182; HP:0001337	MECP2
D_286430	HP:0005709; HP:0001488; HP:0003763; HP:0008872; HP:0000316; HP:0000252; HP:0005484	PHF6
D_286438	HP:0009748; HP:0002421; HP:0001212; HP:0008872; HP:0002000; HP:0000637; HP:0010804; HP:0002020; HP:0002265; HP:0002263; HP:0011369; HP:0001290; HP:0007655; HP:0000534; HP:0000527; HP:0006895; HP:0011344; HP:0000218	GNAO1
D_286470	HP:0007033; HP:0002188; HP:0001263; HP:0000252; HP:0001338	TUBA1A
D_286479	HP:0002069; HP:0002384; HP:0002342; HP:0000256; HP:0011099	SCN2A
D_286486	HP:0000490; HP:0010864; HP:0011220; HP:0000426; HP:0001250	SMC1A
D_286488	HP:0001274; HP:0010529; HP:0002572; HP:0002263; HP:0010864; HP:0002465; HP:0000322	NAA10
D_548634	HP:0031063; HP:0030084; HP:0000998; HP:0001249; HP:0000486; HP:0007925; HP:0000750; HP:0004395; HP:0002719; HP:0002376; HP:0004322; HP:0000220; HP:0008689	KAT6A
D_548637	HP:0000729; HP:0000455; HP:0000750; HP:0002376; HP:0000494; HP:0002280; HP:0002020; HP:0001263; HP:0002036; HP:0001252; HP:0001249; HP:0001891; HP:0004395; HP:0000252; HP:0000341; HP:0004322; HP:0012471; HP:0000325; HP:0100497; HP:0000154	SHANK3
D_548643	HP:0001047; HP:0005973; HP:0002761; HP:0001263; HP:0001252; HP:0000003; HP:0025267; HP:0000076	F11; COL6A3
D_548645	HP:0008689; HP:0000455; HP:0002194; HP:0000750; HP:0002280; HP:0001263; HP:0000218; HP:0020073; HP:0002342; HP:0009748; HP:0400004; HP:0000294; HP:0000054; HP:0025502; HP:0000411; HP:0000319; HP:0000486; HP:0000098	MSH6
D_286511	HP:0000463; HP:0000717; HP:0000750; HP:0000286; HP:0002263; HP:0001290; HP:0009890; HP:0001382; HP:0007010; HP:0001182; HP:0000349	TLK2
D_286552	HP:0001547; HP:0007018; HP:0001591; HP:0200021; HP:0002020; HP:0000767; HP:0000307; HP:0003510; HP:0000735	PAPSS2
D_286623	HP:0007018; HP:0002553; HP:0002079; HP:0000527; HP:0000343; HP:0000400; HP:0000252; HP:0011344; HP:0009237; HP:0000274; HP:0000219	PPP2R1A
D_548774	HP:0000239; HP:0002339; HP:0000403; HP:0009816; HP:0000475; HP:0000341; HP:0034323; HP:0002119; HP:0000372; HP:0008689; HP:0000815; HP:0000609; HP:0002212; HP:0000348; HP:0012758; HP:0004482; HP:0000369; HP:0000494; HP:0001488; HP:0002162; HP:0005850; HP:0004349; HP:0000316; HP:0000545; HP:0002987	RRAS2
D_286637	HP:0007328; HP:0008736; HP:0002877; HP:0008762; HP:0007334; HP:0000369; HP:0000494; HP:0002349; HP:0002187; HP:0001252; HP:0001374; HP:0000028; HP:0002944; HP:0011344; HP:0002835; HP:0002015; HP:0002069; HP:0000486; HP:0000545; HP:0011470	PURA
D_286642	HP:0000190; HP:0002099; HP:0002979; HP:0000248; HP:0004209; HP:0002194; HP:0000750; HP:0005280; HP:0002007; HP:0003186; HP:0000294; HP:0002162; HP:0005487; HP:0000403; HP:0002205; HP:0000736; HP:0001773; HP:0004322; HP:0002360; HP:0000582	ANKRD11
D_286646	HP:0005285; HP:0002007; HP:0000316; HP:0000369; HP:0000520; HP:0004322	ERF
D_286674	HP:0000752; HP:0001946; HP:0000272; HP:0011220; HP:0000582	KDM6B
D_286676	HP:0001488; HP:0008743; HP:0000028; HP:0000494; HP:0000316; HP:0001052; HP:0006610; HP:0000368	PPP1CB
D_286691	HP:0000824; HP:0011968; HP:0001263; HP:0001319; HP:0001988	ASXL3
D_286701	HP:0001631; HP:0011304; HP:0000028; HP:0002020; HP:0001007; HP:0000047; HP:0001539; HP:0001642	EP300
D_548851	HP:0000047; HP:0001256; HP:0012758; HP:0006863	USP7
D_548857	HP:0002719; HP:0001263; HP:0001607; HP:0010862; HP:0004395; HP:0033165; HP:0002194	CREBBP
D_548858	HP:0000601; HP:0000347; HP:0000219; HP:0000414; HP:0000486; HP:0000343; HP:0003510; HP:0000750; HP:0000483; HP:0006191	SRCAP
D_548864	HP:0000718; HP:0000729; HP:0008689; HP:0007598; HP:0000378; HP:0001869; HP:0005280; HP:0000286; HP:0001034; HP:0000316; HP:0001249; HP:0000256; HP:0001845; HP:0000767; HP:0001831	NF1
D_548865	HP:0000678; HP:0002000; HP:0002342; HP:0001252; HP:0000308; HP:0002360; HP:0001385; HP:0000718; HP:0000750; HP:0000252; HP:0030084; HP:0004322; HP:0002194; HP:0012385	SMARCA2
D_548868	HP:0009748; HP:0002650; HP:0000316; HP:0000280; HP:0001680; HP:0001252; HP:0000233; HP:0000414; HP:0000431; HP:0000463; HP:0005280; HP:0001263; HP:0001433; HP:0001629; HP:0000154; HP:0006191	ATRX
D_548870	HP:0002342; HP:0002360; HP:0011171; HP:0000378; HP:0005280; HP:0001263; HP:0012768; HP:0000750; HP:0003189; HP:0000341; HP:0011832; HP:0001869; HP:0000369; HP:0001007	CACNA1E
D_548871	HP:0030084; HP:0002007; HP:0000293; HP:0001382; HP:0000098	FGFR3
D_548872	HP:0007018; HP:0000729; HP:0004209; HP:0002376; HP:0000286; HP:0001263; HP:0001249; HP:0008551; HP:0000300; HP:0025502; HP:0000049; HP:0002360; HP:0000098	SCN8A
D_548873	HP:0000729; HP:0002194; HP:0000750; HP:0000286; HP:0000365; HP:0001252; HP:0001357; HP:0011344; HP:0002000; HP:0045075; HP:0000687	MED13
D_319514	HP:0002136; HP:0002019; HP:0000297; HP:0002066; HP:0002197; HP:0001252; HP:0002342; HP:0001336	SYNGAP1
D_417849	HP:0001508; HP:0001249; HP:0000252; HP:0000341; HP:0003758; HP:0008762; HP:0000486; HP:0000664	PPP2CA
D_417851	HP:0040019; HP:0001263; HP:0001249; HP:0000252; HP:0000582; HP:0002119; HP:0000445	ASNS
D_417854	HP:0001344; HP:0009906; HP:0012368; HP:0001263; HP:0001249; HP:0003799; HP:0000252; HP:0011800; HP:0000460; HP:0008897; HP:0031244	BCKDK
D_286793	HP:0003521; HP:0001256; HP:0002938; HP:0001763	FOXP1
D_286794	HP:0001360; HP:0004322; HP:0006315	STS; SHH
D_286799	HP:0001263; HP:0001382; HP:0004464; HP:0001250	WDR26
D_286811	HP:0000682; HP:0000286; HP:0002121; HP:0000601; HP:0010864; HP:0001513; HP:0000179; HP:0000215	MECP2
